season,matchday,player,team,oppteam,home,vote,goals,assists,cards_malus,fantavote
2021_22,25,Sottil,Fiorentina,Como,0,6.0,0,0,0.0,6.0
2021_22,25,Castrovilli,Fiorentina,Como,0,6.5,0,0,0.5,6.0
2021_22,25,Amrabat,Fiorentina,Como,0,6.5,1,0,0.0,9.5
2021_22,25,Maleh,Fiorentina,Como,0,6.5,0,1,0.0,7.5
2021_22,25,Piatek,Fiorentina,Como,0,6.5,1,0,0.0,9.5
2021_22,25,Gonzalez N.,Fiorentina,Como,0,7.0,0,0,0.0,7.0
2021_22,25,Cabral,Fiorentina,Como,0,6.5,0,1,0.0,7.5
2021_22,25,Sirigu,Genoa,Cremonese,0,6.0,-1,0,0.0,5.0
2021_22,25,Maksimovic,Genoa,Cremonese,0,5.5,0,0,0.0,5.5
2021_22,25,Vanheusden,Genoa,Cremonese,0,5.5,0,0,0.0,5.5
2021_22,25,Vasquez,Genoa,Cremonese,0,5.5,0,0,0.0,5.5
2021_22,25,Cambiaso,Genoa,Cremonese,0,6.0,0,0,0.0,6.0
2021_22,25,Hefti,Genoa,Cremonese,0,5.5,0,0,0.0,5.5
2021_22,25,Badelj,Genoa,Cremonese,0,6.0,0,0,0.5,5.5
2021_22,25,Sturaro,Genoa,Cremonese,0,5.5,0,0,0.5,5.0
2021_22,25,Melegoni,Genoa,Cremonese,0,5.5,0,0,0.0,5.5
2021_22,25,Portanova,Genoa,Cremonese,0,6.0,0,0,0.0,6.0
2021_22,25,Rovella,Genoa,Cremonese,0,5.5,0,0,0.5,5.0
2021_22,25,Gudmundsson A.,Genoa,Cremonese,0,5.5,0,0,0.0,5.5
2021_22,25,Destro,Genoa,Cremonese,0,7.0,1,0,0.0,10.0
2021_22,25,Ekuban,Genoa,Cremonese,0,7.0,0,1,0.0,8.0
2021_22,25,Yeboah,Genoa,Cremonese,0,5.5,0,0,0.0,5.5
2021_22,25,Handanovic,Inter,Juventus,1,7.0,-1,0,0.0,6.0
2021_22,25,Dimarco,Inter,Juventus,1,6.5,0,0,0.0,6.5
2021_22,25,De Vrij,Inter,Juventus,1,5.0,0,0,0.0,5.0
2021_22,25,Skriniar,Inter,Juventus,1,6.0,0,0,0.0,6.0
2021_22,25,Dumfries,Inter,Juventus,1,6.5,0,0,0.0,6.5
2021_22,25,Brozovic,Inter,Juventus,1,6.0,0,0,0.5,5.5
2021_22,25,Perisic,Inter,Juventus,1,6.5,0,0,0.0,6.5
2021_22,25,Barella,Inter,Juventus,1,6.0,0,0,0.0,6.0
2021_22,25,Calhanoglu,Inter,Juventus,1,5.0,0,0,0.0,5.0
2021_22,25,Dzeko,Inter,Juventus,1,7.0,1,0,0.0,10.0
2021_22,25,Martinez L.,Inter,Juventus,1,6.0,0,0,0.0,6.0
2021_22,25,Szczesny,Juventus,Inter,0,5.5,-1,0,0.0,4.5
2021_22,25,Bonucci,Juventus,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,De Sciglio,Juventus,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Danilo,Juventus,Inter,0,7.0,1,0,0.5,9.5
2021_22,25,De Ligt,Juventus,Inter,0,6.5,0,0,0.5,6.0
2021_22,25,Locatelli,Juventus,Inter,0,5.5,0,0,0.0,5.5
2021_22,25,Rabiot,Juventus,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Mckennie,Juventus,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Dybala,Juventus,Inter,0,6.5,0,1,0.0,7.5
2021_22,25,Morata,Juventus,Inter,0,6.5,0,0,0.0,6.5
2021_22,25,Vlahovic,Juventus,Inter,0,5.5,0,0,0.5,5.0
2021_22,25,Strakosha,Lazio,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,25,Patric,Lazio,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,25,Radu,Lazio,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,25,Marusic,Lazio,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,25,Lazzari,Lazio,Atalanta,1,7.0,0,1,0.0,8.0
2021_22,25,Luiz Felipe,Lazio,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,25,Cataldi,Lazio,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,25,Felipe Anderson,Lazio,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,25,Zaccagni,Lazio,Atalanta,1,7.5,2,0,0.0,13.5
2021_22,25,Milinkovic-Savic,Lazio,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,25,Luis Alberto,Lazio,Atalanta,1,7.0,0,1,0.5,7.5
2021_22,25,Lucas Leiva,Lazio,Atalanta,1,6.0,0,0,0.5,5.5
2021_22,25,Immobile,Lazio,Atalanta,1,6.5,1,0,0.0,9.5
2021_22,25,Pedro,Lazio,Atalanta,1,6.5,0,0,0.0,6.5
2021_22,25,Moro,Lazio,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,25,Maignan,Milan,Pisa,0,6.5,0,1,0.0,7.5
2021_22,25,Calabria,Milan,Pisa,0,6.5,0,0,0.0,6.5
2021_22,25,Romagnoli,Milan,Pisa,0,6.0,0,0,0.5,5.5
2021_22,25,Florenzi,Milan,Pisa,0,6.5,0,0,0.0,6.5
2021_22,25,Tomori,Milan,Pisa,0,6.5,0,0,0.0,6.5
2021_22,25,Krunic,Milan,Pisa,0,6.0,0,0,0.0,6.0
2021_22,25,Kessie',Milan,Pisa,0,6.0,0,0,0.0,6.0
2021_22,25,Bennacer,Milan,Pisa,0,6.5,0,0,0.5,6.0
2021_22,25,Tonali,Milan,Pisa,0,6.0,0,0,0.0,6.0
2021_22,25,Diaz B.,Milan,Pisa,0,5.5,0,0,0.5,5.0
2021_22,25,Saelemaekers,Milan,Pisa,0,6.5,0,0,0.0,6.5
2021_22,25,Messias,Milan,Pisa,0,5.5,0,0,0.0,5.5
2021_22,25,Rebic,Milan,Pisa,0,6.0,0,0,0.0,6.0
2021_22,25,Giroud,Milan,Pisa,0,6.5,0,0,0.0,6.5
2021_22,25,Rafael Leao,Milan,Pisa,0,7.0,1,0,0.0,10.0
2021_22,25,Ospina,Napoli,Roma,1,6.0,-1,0,0.0,5.0
2021_22,25,Mario Rui,Napoli,Roma,1,5.5,0,0,0.0,5.5
2021_22,25,Koulibaly,Napoli,Roma,1,7.0,0,0,0.0,7.0
2021_22,25,Di Lorenzo,Napoli,Roma,1,5.5,0,0,0.0,5.5
2021_22,25,Rrahmani,Napoli,Roma,1,6.0,0,0,0.0,6.0
2021_22,25,Zielinski,Napoli,Roma,1,6.0,0,0,0.0,6.0
2021_22,25,Ruiz,Napoli,Roma,1,6.0,0,0,0.0,6.0
2021_22,25,Zambo Anguissa,Napoli,Roma,1,6.0,0,0,0.0,6.0
2021_22,25,Lobotka,Napoli,Roma,1,6.5,0,0,0.0,6.5
2021_22,25,Elmas,Napoli,Roma,1,5.5,0,0,0.0,5.5
2021_22,25,Insigne,Napoli,Roma,1,6.5,1,0,0.5,9.0
2021_22,25,Politano,Napoli,Roma,1,6.0,0,0,0.0,6.0
2021_22,25,Osimhen,Napoli,Roma,1,6.5,0,0,0.0,6.5
2021_22,25,Rui Patricio,Roma,Napoli,0,4.5,-2,0,0.0,2.5
2021_22,25,Karsdorp,Roma,Napoli,0,5.0,0,0,0.0,5.0
2021_22,25,Mancini,Roma,Napoli,0,5.5,0,0,0.5,5.0
2021_22,25,Maitland-Niles,Roma,Napoli,0,6.0,0,0,0.0,6.0
2021_22,25,Smalling,Roma,Napoli,0,6.0,0,0,0.0,6.0
2021_22,25,Kumbulla,Roma,Napoli,0,6.0,0,0,0.5,5.5
2021_22,25,Vina,Roma,Napoli,0,6.0,0,0,0.0,6.0
2021_22,25,Pellegrini Lo.,Roma,Napoli,0,5.5,0,0,0.0,5.5
2021_22,25,Cristante,Roma,Napoli,0,6.5,1,0,0.0,9.5
2021_22,25,Veretout,Roma,Napoli,0,6.5,0,1,0.0,7.5
2021_22,25,Mkhitaryan,Roma,Napoli,0,6.0,0,0,0.0,6.0
2021_22,25,Oliveira,Roma,Napoli,0,5.5,0,0,0.0,5.5
2021_22,25,Abraham,Roma,Napoli,0,7.0,1,0,0.0,10.0
2021_22,25,Shomurodov,Roma,Napoli,0,5.5,0,0,0.0,5.5
2021_22,25,Afena-Gyan,Roma,Napoli,0,5.5,0,0,0.0,5.5
2021_22,25,Sepe,Salernitana,Inter,0,6.5,-1,0,0.0,5.5
2021_22,25,Radovanovic,Salernitana,Inter,0,5.5,0,0,0.0,5.5
2021_22,25,Fazio,Salernitana,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Ranieri L.,Salernitana,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Dragusin,Salernitana,Inter,0,5.5,0,0,0.5,5.0
2021_22,25,Mazzocchi,Salernitana,Inter,0,6.0,0,0,0.5,5.5
2021_22,25,Perotti,Salernitana,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Verdi,Salernitana,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Kastanos,Salernitana,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Coulibaly L.,Salernitana,Inter,0,6.5,0,0,0.0,6.5
2021_22,25,Ederson D.s.,Salernitana,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Bonazzoli,Salernitana,Inter,0,7.0,1,0,0.0,10.0
2021_22,25,Ribery,Salernitana,Inter,0,6.0,0,0,0.0,6.0
2021_22,25,Djuric,Salernitana,Inter,0,6.5,0,1,0.0,7.5
2021_22,25,Falcone,Sampdoria,Salernitana,1,7.0,-1,0,0.0,6.0
2021_22,25,Conti,Sampdoria,Salernitana,1,5.5,0,0,0.0,5.5
2021_22,25,Murru,Sampdoria,Salernitana,1,5.5,0,0,0.0,5.5
2021_22,25,Bereszynski,Sampdoria,Salernitana,1,5.0,0,0,0.0,5.0
2021_22,25,Magnani,Sampdoria,Salernitana,1,6.0,0,0,0.0,6.0
2021_22,25,Colley,Sampdoria,Salernitana,1,6.5,0,0,0.0,6.5
2021_22,25,Augello,Sampdoria,Salernitana,1,6.0,0,0,0.0,6.0
2021_22,25,Rincon,Sampdoria,Salernitana,1,6.0,0,0,0.5,5.5
2021_22,25,Candreva,Sampdoria,Salernitana,1,6.0,0,0,0.0,6.0
2021_22,25,Sensi,Sampdoria,Salernitana,1,6.5,0,0,0.0,6.5
2021_22,25,Ekdal,Sampdoria,Salernitana,1,5.5,0,0,0.0,5.5
2021_22,25,Vieira,Sampdoria,Salernitana,1,6.0,0,0,0.0,6.0
2021_22,25,Thorsby,Sampdoria,Salernitana,1,5.5,0,0,0.0,5.5
2021_22,25,Quagliarella,Sampdoria,Salernitana,1,6.0,0,0,0.0,6.0
2021_22,25,Caputo,Sampdoria,Salernitana,1,5.0,0,0,0.0,5.0
2021_22,25,Consigli,Sassuolo,Udinese,0,6.5,-2,0,0.0,4.5
2021_22,25,Chiriches,Sassuolo,Udinese,0,5.0,0,0,0.0,5.0
2021_22,25,Ferrari G.,Sassuolo,Udinese,0,5.0,0,0,1.0,4.0
2021_22,25,Muldur,Sassuolo,Udinese,0,5.5,0,0,0.0,5.5
2021_22,25,Kyriakopoulos,Sassuolo,Udinese,0,6.5,0,0,0.0,6.5
2021_22,25,Frattesi,Sassuolo,Udinese,0,5.5,0,0,0.0,5.5
2021_22,25,Traore' Hj.,Sassuolo,Udinese,0,7.5,1,0,0.0,10.5
2021_22,25,Lopez M.,Sassuolo,Udinese,0,6.0,0,0,0.5,5.5
2021_22,25,Matheus Henrique,Sassuolo,Udinese,0,6.0,0,0,0.0,6.0
2021_22,25,Harroui,Sassuolo,Udinese,0,6.0,0,0,0.0,6.0
2021_22,25,Berardi,Sassuolo,Udinese,0,7.0,0,1,0.5,7.5
2021_22,25,Defrel,Sassuolo,Udinese,0,5.5,0,0,0.0,5.5
2021_22,25,Provedel,Spezia,Verona,1,6.5,-2,0,0.0,4.5
2021_22,25,Sala,Spezia,Verona,1,5.5,0,0,0.0,5.5
2021_22,25,Reca,Spezia,Verona,1,4.5,0,0,0.5,4.0
2021_22,25,Nikolaou,Spezia,Verona,1,5.5,0,0,0.0,5.5
2021_22,25,Erlic,Spezia,Verona,1,6.0,0,0,0.0,6.0
2021_22,25,Amian,Spezia,Verona,1,5.5,0,0,0.5,5.0
2021_22,25,Kiwior,Spezia,Verona,1,6.0,0,0,0.0,6.0
2021_22,25,Bourabia,Spezia,Verona,1,6.0,0,0,0.0,6.0
2021_22,25,Agudelo,Spezia,Verona,1,7.0,1,0,0.0,10.0
2021_22,25,Maggiore,Spezia,Verona,1,5.5,0,0,0.0,5.5
2021_22,25,Verde,Spezia,Verona,1,5.5,0,0,0.0,5.5
2021_22,25,Manaj,Spezia,Verona,1,5.0,0,0,0.0,5.0
2021_22,25,Colley E.,Spezia,Verona,1,5.5,0,0,0.0,5.5
2021_22,25,Gyasi,Spezia,Verona,1,5.0,0,0,0.0,5.0
2021_22,25,Nzola,Spezia,Verona,1,5.5,0,0,0.0,5.5
2021_22,25,Milinkovic-Savic V.,Torino,Bologna,1,5.5,-2,0,0.0,3.5
2021_22,25,Ansaldi,Torino,Bologna,1,6.0,0,0,0.0,6.0
2021_22,25,Rodriguez R.,Torino,Bologna,1,5.0,0,0,0.0,5.0
2021_22,25,Bremer,Torino,Bologna,1,5.5,0,0,0.5,5.0
2021_22,25,Djidji,Torino,Bologna,1,5.5,0,0,0.5,5.0
2021_22,25,Singo,Torino,Bologna,1,5.5,0,1,0.0,6.5
2021_22,25,Vojvoda,Torino,Bologna,1,5.5,0,0,0.0,5.5
2021_22,25,Zima,Torino,Bologna,1,6.0,0,0,0.0,6.0
2021_22,25,Linetty,Torino,Bologna,1,5.5,0,0,0.0,5.5
2021_22,25,Pobega,Torino,Bologna,1,6.0,0,0,0.0,6.0
2021_22,25,Belotti,Torino,Bologna,1,6.0,0,0,0.0,6.0
2021_22,25,Sanabria,Torino,Bologna,1,5.5,0,0,0.0,5.5
2021_22,25,Pjaca,Torino,Bologna,1,5.5,0,0,0.0,5.5
2021_22,25,Brekalo,Torino,Bologna,1,7.0,1,0,0.0,10.0
2021_22,25,Warming,Torino,Bologna,1,5.5,0,0,0.0,5.5
2021_22,25,Silvestri,Udinese,Sassuolo,1,6.0,-4,0,0.0,2.0
2021_22,25,Zeegelaar,Udinese,Sassuolo,1,4.5,0,0,0.0,4.5
2021_22,25,Rodrigo Becao,Udinese,Sassuolo,1,5.5,0,0,0.5,5.0
2021_22,25,Mari',Udinese,Sassuolo,1,5.5,0,0,0.0,5.5
2021_22,25,Molina N.,Udinese,Sassuolo,1,5.5,0,0,0.0,5.5
2021_22,25,Udogie,Udinese,Sassuolo,1,4.5,0,0,0.0,4.5
2021_22,25,Soppy,Udinese,Sassuolo,1,5.5,0,0,0.0,5.5
2021_22,25,Jajalo,Udinese,Sassuolo,1,5.5,0,0,0.0,5.5
2021_22,25,Walace,Udinese,Sassuolo,1,5.5,0,0,0.0,5.5
2021_22,25,Makengo,Udinese,Sassuolo,1,5.5,0,0,0.0,5.5
2021_22,25,Deulofeu,Udinese,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,25,Pussetto,Udinese,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,25,Success,Udinese,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,25,Beto,Udinese,Sassuolo,1,5.5,0,0,0.0,5.5
2021_22,25,Lezzerini,Venezia,Genoa,0,5.5,-1,0,0.0,4.5
2021_22,25,Caldara,Venezia,Genoa,0,6.0,0,0,0.5,5.5
2021_22,25,Ampadu,Venezia,Genoa,0,6.0,0,0,0.5,5.5
2021_22,25,Svoboda,Venezia,Genoa,0,6.5,0,0,0.0,6.5
2021_22,25,Haps,Venezia,Genoa,0,7.0,1,0,0.0,10.0
2021_22,25,Aramu,Venezia,Genoa,0,6.5,0,1,0.0,7.5
2021_22,25,Cuisance,Venezia,Genoa,0,6.0,0,0,0.0,6.0
2021_22,25,Crnigoj,Venezia,Genoa,0,7.5,1,1,0.0,11.5
2021_22,25,Fiordilino,Venezia,Genoa,0,6.0,0,0,0.0,6.0
2021_22,25,Peretz,Venezia,Genoa,0,6.0,0,0,0.0,6.0
2021_22,25,Tessmann,Venezia,Genoa,0,6.0,0,0,0.0,6.0
2021_22,25,Busio,Venezia,Genoa,0,6.0,0,0,0.5,5.5
2021_22,25,Okereke,Venezia,Genoa,0,6.0,0,0,1.0,5.0
2021_22,25,Henry,Venezia,Genoa,0,5.0,0,0,0.0,5.0
2021_22,25,Nsame,Venezia,Genoa,0,6.0,0,0,0.0,6.0
2021_22,25,Montipo',Verona,Parma,0,7.0,0,0,0.0,7.0
2021_22,25,Faraoni,Verona,Parma,0,6.0,0,0,0.0,6.0
2021_22,25,Ceccherini,Verona,Parma,0,6.0,0,0,0.0,6.0
2021_22,25,Depaoli,Verona,Parma,0,7.5,1,1,0.5,11.0
2021_22,25,Gunter,Verona,Parma,0,7.0,0,0,0.0,7.0
2021_22,25,Casale,Verona,Parma,0,7.0,0,0,0.0,7.0
2021_22,25,Lazovic,Verona,Parma,0,6.5,0,0,0.0,6.5
2021_22,25,Bessa,Verona,Parma,0,6.0,0,0,0.5,5.5
2021_22,25,Barak,Verona,Parma,0,7.0,1,0,0.0,10.0
2021_22,25,Tameze,Verona,Parma,0,7.5,1,1,0.5,11.0
2021_22,25,Ilic,Verona,Parma,0,6.0,0,0,0.0,6.0
2021_22,25,Praszelik,Verona,Parma,0,6.0,0,0,0.0,6.0
2021_22,25,Lasagna,Verona,Parma,0,6.0,0,0,0.0,6.0
2021_22,25,Caprari,Verona,Parma,0,7.5,1,1,0.0,11.5
2021_22,25,Simeone,Verona,Parma,0,5.5,0,0,0.0,5.5
2021_22,26,Musso,Atalanta,Napoli,1,6.0,-1,0,0.0,5.0
2021_22,26,Zappacosta,Atalanta,Napoli,1,5.5,0,0,0.0,5.5
2021_22,26,Toloi,Atalanta,Napoli,1,5.5,0,0,0.5,5.0
2021_22,26,Pezzella Giu.,Atalanta,Napoli,1,6.0,0,0,0.0,6.0
2021_22,26,Djimsiti,Atalanta,Napoli,1,6.0,0,0,0.5,5.5
2021_22,26,Hateboer,Atalanta,Napoli,1,5.5,0,0,0.0,5.5
2021_22,26,Demiral,Atalanta,Napoli,1,6.5,0,0,0.5,6.0
2021_22,26,Scalvini,Atalanta,Napoli,1,6.0,0,0,0.0,6.0
2021_22,26,De Roon,Atalanta,Napoli,1,5.5,0,0,0.0,5.5
2021_22,26,Freuler,Atalanta,Napoli,1,5.5,0,0,0.0,5.5
2021_22,26,Pasalic,Atalanta,Napoli,1,6.0,0,0,0.0,6.0
2021_22,26,Pessina,Atalanta,Napoli,1,6.0,0,0,0.0,6.0
2021_22,26,Malinovskyi,Atalanta,Napoli,1,6.5,0,0,0.5,6.0
2021_22,26,Koopmeiners,Atalanta,Napoli,1,5.5,0,0,0.0,5.5
2021_22,26,Boga,Atalanta,Napoli,1,5.0,0,0,0.0,5.0
2021_22,26,Skorupski,Bologna,Udinese,1,6.0,-1,0,0.0,5.0
2021_22,26,De Silvestri,Bologna,Udinese,1,5.5,0,0,0.0,5.5
2021_22,26,Bonifazi,Bologna,Udinese,1,6.5,0,0,0.0,6.5
2021_22,26,Soumaoro,Bologna,Udinese,1,6.0,0,0,0.0,6.0
2021_22,26,Hickey,Bologna,Udinese,1,6.0,0,0,0.0,6.0
2021_22,26,Binks,Bologna,Udinese,1,5.5,0,0,0.5,5.0
2021_22,26,Theate,Bologna,Udinese,1,5.0,0,0,0.0,5.0
2021_22,26,Vignato,Bologna,Udinese,1,6.0,0,0,0.0,6.0
2021_22,26,Orsolini,Bologna,Udinese,1,6.5,0,0,0.0,6.5
2021_22,26,Soriano,Bologna,Udinese,1,6.0,0,0,0.0,6.0
2021_22,26,Schouten,Bologna,Udinese,1,6.5,0,0,0.0,6.5
2021_22,26,Sansone,Bologna,Udinese,1,6.5,0,1,0.0,7.5
2021_22,26,Barrow,Bologna,Udinese,1,6.5,0,1,0.0,7.5
2021_22,26,Arnautovic,Bologna,Udinese,1,8.0,2,0,0.0,14.0
2021_22,26,Cragno,Cagliari,Lazio,1,6.0,-1,0,0.0,5.0
2021_22,26,Goldaniga,Cagliari,Lazio,1,6.5,0,0,0.0,6.5
2021_22,26,Dalbert,Cagliari,Lazio,1,6.0,0,0,0.0,6.0
2021_22,26,Bellanova,Cagliari,Lazio,1,6.5,0,0,0.0,6.5
2021_22,26,Lovato,Cagliari,Lazio,1,6.5,0,0,0.0,6.5
2021_22,26,Altare,Cagliari,Lazio,1,5.5,0,0,0.0,5.5
2021_22,26,Grassi,Cagliari,Lazio,1,6.0,0,0,0.0,6.0
2021_22,26,Baselli,Cagliari,Lazio,1,6.5,0,0,0.0,6.5
2021_22,26,Deiola,Cagliari,Lazio,1,6.0,0,1,0.0,7.0
2021_22,26,Pereiro,Cagliari,Lazio,1,7.0,1,0,0.0,10.0
2021_22,26,Marin,Cagliari,Lazio,1,6.5,0,0,0.0,6.5
2021_22,26,Joao Pedro,Cagliari,Lazio,1,6.0,0,0,0.5,5.5
2021_22,26,Vicario,Empoli,Atalanta,1,5.5,-2,0,0.0,3.5
2021_22,26,Romagnoli S.,Empoli,Atalanta,1,5.5,0,0,0.0,5.5
2021_22,26,Parisi,Empoli,Atalanta,1,5.0,0,0,0.0,5.0
2021_22,26,Stojanovic,Empoli,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,26,Viti,Empoli,Atalanta,1,4.5,0,0,0.0,4.5
2021_22,26,Cacace,Empoli,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,26,Benassi,Empoli,Atalanta,1,5.5,0,0,0.0,5.5
2021_22,26,Bandinelli,Empoli,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,26,Zurkowski,Empoli,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,26,Henderson L.,Empoli,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,26,Bajrami,Empoli,Atalanta,1,5.5,0,0,0.5,5.0
2021_22,26,Asllani,Empoli,Atalanta,1,6.0,0,0,0.5,5.5
2021_22,26,Di Francesco F.,Empoli,Atalanta,1,6.0,0,0,0.0,6.0
2021_22,26,Pinamonti,Empoli,Atalanta,1,5.5,0,0,0.0,5.5
2021_22,26,Cutrone,Empoli,Atalanta,1,5.0,0,0,0.0,5.0
2021_22,26,La Mantia,Empoli,Atalanta,1,5.5,0,0,0.0,5.5
2021_22,26,Dragowski,Fiorentina,Pisa,1,6.5,0,0,0.0,6.5
2021_22,26,Biraghi,Fiorentina,Pisa,1,6.0,0,0,0.0,6.0
2021_22,26,Milenkovic,Fiorentina,Pisa,1,7.0,0,0,0.5,6.5
2021_22,26,Odriozola,Fiorentina,Pisa,1,6.5,0,0,0.0,6.5
2021_22,26,Terzic,Fiorentina,Pisa,1,6.0,0,0,0.0,6.0
2021_22,26,Igor,Fiorentina,Pisa,1,6.5,0,0,0.0,6.5
2021_22,26,Martinez Quarta,Fiorentina,Pisa,1,6.0,0,0,0.0,6.0
2021_22,26,Bonaventura,Fiorentina,Pisa,1,6.5,0,0,0.0,6.5
2021_22,26,Duncan,Fiorentina,Pisa,1,6.0,0,0,0.0,6.0
2021_22,26,Torreira,Fiorentina,Pisa,1,6.0,0,0,0.0,6.0
2021_22,26,Sottil,Fiorentina,Pisa,1,6.0,0,0,0.0,6.0
2021_22,26,Castrovilli,Fiorentina,Pisa,1,6.0,0,0,0.0,6.0
2021_22,26,Amrabat,Fiorentina,Pisa,1,6.0,0,0,0.5,5.5
2021_22,26,Maleh,Fiorentina,Pisa,1,6.0,0,0,0.0,6.0
2021_22,26,Piatek,Fiorentina,Pisa,1,7.0,1,0,0.0,10.0
2021_22,26,Gonzalez N.,Fiorentina,Pisa,1,6.5,0,1,0.0,7.5
2021_22,26,Sirigu,Genoa,Torino,1,6.0,-1,0,0.0,5.0
2021_22,26,Maksimovic,Genoa,Torino,1,6.5,0,0,0.0,6.5
2021_22,26,Vasquez,Genoa,Torino,1,6.0,0,0,0.5,5.5
2021_22,26,Cambiaso,Genoa,Torino,1,6.5,0,0,0.0,6.5
2021_22,26,Hefti,Genoa,Torino,1,6.0,0,0,0.0,6.0
2021_22,26,Ostigard,Genoa,Torino,1,6.5,0,0,0.0,6.5
2021_22,26,Badelj,Genoa,Torino,1,5.5,0,0,0.0,5.5
2021_22,26,Sturaro,Genoa,Torino,1,5.0,0,0,0.5,4.5
2021_22,26,Portanova,Genoa,Torino,1,6.5,0,0,0.0,6.5
2021_22,26,Rovella,Genoa,Torino,1,6.0,0,0,0.0,6.0
2021_22,26,Galdames,Genoa,Torino,1,6.0,0,0,0.0,6.0
2021_22,26,Gudmundsson A.,Genoa,Torino,1,5.5,0,0,0.0,5.5
2021_22,26,Destro,Genoa,Torino,1,5.5,0,1,0.0,6.5
2021_22,26,Ekuban,Genoa,Torino,1,6.5,1,0,0.0,9.5
2021_22,26,Yeboah,Genoa,Torino,1,6.0,0,0,0.0,6.0
2021_22,26,Handanovic,Inter,Lecce,0,5.5,-2,0,0.0,3.5
2021_22,26,D'ambrosio,Inter,Lecce,0,6.0,0,0,0.5,5.5
2021_22,26,Dimarco,Inter,Lecce,0,4.5,0,0,0.0,4.5
2021_22,26,De Vrij,Inter,Lecce,0,5.0,0,0,0.0,5.0
2021_22,26,Skriniar,Inter,Lecce,0,6.5,0,0,0.0,6.5
2021_22,26,Darmian,Inter,Lecce,0,5.5,0,0,0.0,5.5
2021_22,26,Dumfries,Inter,Lecce,0,6.0,0,0,0.0,6.0
2021_22,26,Perisic,Inter,Lecce,0,6.0,0,0,0.0,6.0
2021_22,26,Gagliardini,Inter,Lecce,0,5.5,0,0,0.0,5.5
2021_22,26,Barella,Inter,Lecce,0,5.5,0,0,0.0,5.5
2021_22,26,Calhanoglu,Inter,Lecce,0,4.5,0,0,0.0,4.5
2021_22,26,Vidal,Inter,Lecce,0,6.0,0,0,0.0,6.0
2021_22,26,Dzeko,Inter,Lecce,0,5.5,0,0,0.0,5.5
2021_22,26,Sanchez,Inter,Lecce,0,5.0,0,0,0.0,5.0
2021_22,26,Martinez L.,Inter,Lecce,0,4.5,0,0,0.0,4.5
2021_22,26,Szczesny,Juventus,Como,1,6.0,-1,0,0.0,5.0
2021_22,26,De Sciglio,Juventus,Como,1,6.0,0,0,0.0,6.0
2021_22,26,Alex Sandro,Juventus,Como,1,5.5,0,0,0.0,5.5
2021_22,26,Cuadrado,Juventus,Como,1,6.0,0,1,0.5,6.5
2021_22,26,Pellegrini Lu.,Juventus,Como,1,6.0,0,0,0.0,6.0
2021_22,26,De Ligt,Juventus,Como,1,7.0,1,0,0.0,10.0
2021_22,26,Locatelli,Juventus,Como,1,6.0,0,0,0.0,6.0
2021_22,26,Rabiot,Juventus,Como,1,5.5,0,0,0.0,5.5
2021_22,26,Zakaria,Juventus,Como,1,5.0,0,0,0.0,5.0
2021_22,26,Arthur,Juventus,Como,1,6.0,0,0,0.0,6.0
2021_22,26,Mckennie,Juventus,Como,1,5.5,0,0,0.0,5.5
2021_22,26,Dybala,Juventus,Como,1,6.0,0,0,0.0,6.0
2021_22,26,Morata,Juventus,Como,1,5.5,0,0,0.0,5.5
2021_22,26,Kean,Juventus,Como,1,5.5,0,0,0.0,5.5
2021_22,26,Vlahovic,Juventus,Como,1,5.0,0,0,0.0,5.0
2021_22,26,Strakosha,Lazio,Cagliari,0,6.5,-1,0,0.0,5.5
2021_22,26,Hysaj,Lazio,Cagliari,0,5.5,0,0,0.0,5.5
2021_22,26,Patric,Lazio,Cagliari,0,6.0,0,0,0.0,6.0
2021_22,26,Marusic,Lazio,Cagliari,0,5.5,0,0,0.0,5.5
