league,season,team,player,nationality,position,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors
ITA-Serie A,2324,Juventus,Mattia Perin,ITA,GK,30,1992,2.5,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
ITA-Serie A,2324,Juventus,Moise Kean,ITA,FW,23,2000,7.3,7,4,3,2,2,1,3,33.3,2,4,1,3,2,5,0
ITA-Serie A,2324,Juventus,Nicolò Fagioli,ITA,MF,22,2001,4.9,5,3,1,3,1,3,7,42.9,4,3,0,3,4,1,0
ITA-Serie A,2324,Juventus,Nikola Sekulov,ITA,FW,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Juventus,Paul Pogba,FRA,MF,30,1993,0.6,1,1,0,1,0,1,1,100.0,0,0,0,0,1,1,0
ITA-Serie A,2324,Juventus,Samuel Iling-Junior,ENG,"DF,MF",19,2003,9.0,23,13,9,11,3,11,18,61.1,7,17,5,12,6,19,0
ITA-Serie A,2324,Juventus,Tiago Djaló,POR,DF,23,2000,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,1,0
ITA-Serie A,2324,Juventus,Timothy Weah,USA,"DF,FW",23,2000,14.0,27,20,16,8,3,15,20,75.0,5,12,1,11,5,15,0
ITA-Serie A,2324,Juventus,Weston McKennie,USA,"MF,DF",24,1998,28.8,48,29,31,11,6,17,27,63.0,10,28,7,21,18,69,0
ITA-Serie A,2324,Juventus,Wojciech Szczęsny,POL,GK,33,1990,35.0,0,0,0,0,0,0,0,,0,0,0,0,1,11,2
ITA-Serie A,2324,Lazio,Adam Marušić,MNE,DF,30,1992,34.4,45,31,24,19,2,27,49,55.1,22,27,7,20,29,63,2
ITA-Serie A,2324,Lazio,Alessio Romagnoli,ITA,DF,28,1995,26.8,25,18,14,11,0,16,24,66.7,8,29,17,12,29,115,0
ITA-Serie A,2324,Lazio,Christos Mandas,GRE,GK,21,2001,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,3,1
ITA-Serie A,2324,Lazio,Ciro Immobile,ITA,FW,33,1990,18.4,11,9,2,5,4,3,14,21.4,11,9,3,6,5,11,0
ITA-Serie A,2324,Lazio,Daichi Kamada,JPN,MF,26,1996,17.2,53,36,22,22,9,28,52,53.8,24,24,5,19,18,7,0
ITA-Serie A,2324,Lazio,Danilo Cataldi,ITA,MF,28,1994,15.1,24,12,7,16,1,8,18,44.4,10,15,7,8,17,19,1
ITA-Serie A,2324,Lazio,Elseid Hysaj,ALB,DF,29,1994,13.3,24,14,8,13,3,15,24,62.5,9,16,6,10,17,31,0
ITA-Serie A,2324,Lazio,Felipe Anderson,BRA,"FW,MF",30,1993,30.8,78,45,32,33,13,34,90,37.8,56,45,3,42,27,23,0
ITA-Serie A,2324,Lazio,Gustav Isaksen,DEN,FW,22,2001,11.9,4,3,2,1,1,1,9,11.1,8,11,1,10,4,4,0
ITA-Serie A,2324,Lazio,Ivan Provedel,ITA,GK,29,1994,30.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,12,1
ITA-Serie A,2324,Lazio,Luca Pellegrini,ITA,DF,24,1999,8.7,18,13,7,10,1,9,17,52.9,8,7,3,4,9,20,0
ITA-Serie A,2324,Lazio,Luis Alberto,ESP,MF,30,1992,25.7,35,20,16,12,7,15,53,28.3,38,34,4,30,7,13,0
ITA-Serie A,2324,Lazio,Manuel Lazzari,ITA,DF,29,1993,18.6,26,18,13,10,3,18,28,64.3,10,20,4,16,12,37,1
ITA-Serie A,2324,Lazio,Mario Gila,ESP,DF,22,2000,20.1,32,14,23,8,1,19,34,55.9,15,27,14,13,20,69,0
ITA-Serie A,2324,Lazio,Mattia Zaccagni,ITA,"FW,MF",28,1995,21.7,27,16,11,15,1,9,21,42.9,12,26,2,24,21,15,0
ITA-Serie A,2324,Lazio,Mattéo Guendouzi,FRA,MF,24,1999,26.3,34,15,11,18,5,21,49,42.9,28,24,6,18,21,24,1
ITA-Serie A,2324,Lazio,Matías Vecino,URU,MF,31,1991,12.8,32,17,12,20,0,20,31,64.5,11,17,5,12,12,21,0
ITA-Serie A,2324,Lazio,Nicolò Casale,ITA,DF,25,1998,17.3,15,9,13,2,0,6,15,40.0,9,19,16,3,12,61,0
ITA-Serie A,2324,Lazio,Nicolò Rovella,ITA,MF,21,2001,14.6,46,28,25,17,4,16,36,44.4,20,27,6,21,23,29,0
ITA-Serie A,2324,Lazio,Patric,ESP,DF,30,1993,17.9,13,8,10,3,0,8,18,44.4,10,15,9,6,6,44,0
ITA-Serie A,2324,Lazio,Pedro,ESP,"FW,MF",36,1987,9.1,16,12,5,7,4,3,12,25.0,9,16,2,14,3,1,0
ITA-Serie A,2324,Lazio,Valentín Castellanos,ARG,FW,24,1998,18.7,22,10,1,12,9,6,20,30.0,14,22,2,20,2,18,0
ITA-Serie A,2324,Lecce,Ahmed Touba,ALG,DF,25,1998,3.1,6,4,3,3,0,3,4,75.0,1,4,3,1,7,20,0
ITA-Serie A,2324,Lecce,Alexis Blin,FRA,MF,26,1996,18.2,33,19,11,19,3,15,43,34.9,28,16,2,14,22,39,0
ITA-Serie A,2324,Lecce,Antonino Gallo,ITA,DF,23,2000,27.7,43,27,31,11,1,31,49,63.3,18,34,9,25,25,67,0
ITA-Serie A,2324,Lecce,Federico Baschirotto,ITA,DF,26,1996,36.6,21,12,16,5,0,8,15,53.3,7,42,26,16,23,144,1
ITA-Serie A,2324,Lecce,Federico Di Francesco,ITA,"FW,MF",29,1994,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Lecce,Gabriel Strefezza,BRA,FW,26,1997,12.4,24,17,8,7,9,14,20,70.0,6,17,0,17,7,11,0
ITA-Serie A,2324,Lecce,Hamza Rafia,TUN,MF,24,1999,13.4,44,31,13,27,4,13,30,43.3,17,27,1,26,11,13,0
ITA-Serie A,2324,Lecce,Jeppe Corfitzen,DEN,FW,18,2004,0.1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,0,0
ITA-Serie A,2324,Lecce,Joan Gonzàlez,ESP,MF,21,2002,14.3,31,18,16,12,3,17,28,60.7,11,20,3,17,5,9,0
ITA-Serie A,2324,Lecce,Lameck Banda,ZAM,FW,22,2001,15.0,27,23,11,12,4,7,21,33.3,14,18,0,18,3,7,0
ITA-Serie A,2324,Lecce,Lorenzo Venuti,ITA,DF,28,1995,4.0,6,4,5,1,0,6,10,60.0,4,4,3,1,5,14,0
ITA-Serie A,2324,Lecce,Marcin Listkowski,POL,FW,25,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Lecce,Marin Pongračić,CRO,DF,25,1997,35.8,43,30,22,20,1,19,25,76.0,6,37,26,11,51,130,1
ITA-Serie A,2324,Lecce,Medon Berisha,ALB,"FW,MF",19,2003,2.3,3,1,3,0,0,0,2,0.0,2,2,2,0,1,0,0
ITA-Serie A,2324,Lecce,Mohamed Kaba,FRA,MF,21,2001,15.3,39,23,15,16,8,17,34,50.0,17,22,4,18,12,13,0
ITA-Serie A,2324,Lecce,Nicola Sansone,ITA,"FW,MF",31,1991,8.5,11,6,6,2,3,5,16,31.3,11,7,1,6,4,5,2
ITA-Serie A,2324,Lecce,Nikola Krstović,MNE,FW,23,2000,26.4,17,6,3,9,5,6,10,60.0,4,12,4,8,4,22,0
ITA-Serie A,2324,Lecce,Patrick Dorgu,DEN,"DF,MF",18,2004,17.4,43,22,22,17,4,22,34,64.7,12,16,5,11,9,45,2
ITA-Serie A,2324,Lecce,Pontus Almqvist,SWE,"FW,MF",24,1999,23.4,45,29,16,22,7,23,51,45.1,28,21,2,19,14,10,0
ITA-Serie A,2324,Lecce,Rareș-Cătălin Burnete,ROU,FW,19,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Lecce,Remi Oudin,FRA,"MF,FW",26,1996,20.2,26,14,12,12,2,12,19,63.2,7,13,1,12,20,22,0
ITA-Serie A,2324,Lecce,Roberto Piccoli,ITA,FW,22,2001,15.3,10,6,3,5,2,1,4,25.0,3,17,1,16,4,16,0
ITA-Serie A,2324,Lecce,Santiago Pierotti,ARG,"MF,FW",22,2001,2.2,8,8,2,5,1,2,8,25.0,6,5,0,5,1,0,0
ITA-Serie A,2324,Lecce,Valentin Gendrey,FRA,DF,23,2000,33.8,55,33,35,16,4,30,46,65.2,16,40,11,29,35,99,0
ITA-Serie A,2324,Lecce,Wladimiro Falcone,ITA,GK,28,1995,38.0,0,0,0,0,0,0,0,,0,1,0,1,1,21,2
ITA-Serie A,2324,Lecce,Ylber Ramadani,ALB,MF,27,1996,33.0,68,41,32,29,7,37,96,38.5,59,54,13,41,44,44,0
ITA-Serie A,2324,Milan,Alessandro Florenzi,ITA,DF,32,1991,19.2,43,21,26,12,5,26,48,54.2,22,16,9,7,20,25,1
ITA-Serie A,2324,Milan,Antonio Mirante,ITA,GK,40,1983,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
ITA-Serie A,2324,Milan,Chaka Traorè,CIV,FW,18,2004,0.2,2,1,2,0,0,1,2,50.0,1,1,1,0,0,0,0
ITA-Serie A,2324,Milan,Christian Pulisic,USA,"FW,MF",24,1998,28.9,35,26,14,11,10,17,30,56.7,13,20,1,19,10,10,1
ITA-Serie A,2324,Milan,Davide Bartesaghi,ITA,"DF,MF",17,2005,0.9,2,0,1,1,0,2,4,50.0,2,1,1,0,0,7,0
ITA-Serie A,2324,Milan,Davide Calabria,ITA,DF,26,1996,24.3,70,38,38,25,7,44,72,61.1,28,26,7,19,24,49,1
ITA-Serie A,2324,Milan,Fikayo Tomori,ENG,DF,25,1997,23.6,42,24,29,10,3,18,29,62.1,11,34,23,11,26,75,1
ITA-Serie A,2324,Milan,Filippo Terracciano,ITA,"DF,FW",20,2003,0.8,2,2,1,1,0,1,3,33.3,2,3,0,3,0,1,0
ITA-Serie A,2324,Milan,Francesco Camarda,ITA,FW,15,2008,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0
ITA-Serie A,2324,Milan,Ismaël Bennacer,ALG,MF,25,1997,12.8,29,19,11,16,2,11,22,50.0,11,12,4,8,12,9,2
ITA-Serie A,2324,Milan,Jan-Carlo Simic,SRB,DF,18,2005,1.6,1,1,1,0,0,0,0,,0,5,4,1,0,3,0
ITA-Serie A,2324,Milan,Kevin Zeroli,ITA,MF,18,2005,0.3,1,1,1,0,0,0,0,,0,1,0,1,0,1,0
ITA-Serie A,2324,Milan,Lapo Nava,ITA,GK,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Milan,Luka Jović,SRB,FW,25,1997,9.7,6,4,0,3,3,4,6,66.7,2,3,0,3,1,9,0
ITA-Serie A,2324,Milan,Luka Romero,ARG,"FW,MF",18,2004,1.0,0,0,0,0,0,0,3,0.0,3,2,0,2,0,0,0
ITA-Serie A,2324,Milan,Malick Thiaw,GER,DF,21,2001,18.0,34,17,15,17,2,12,25,48.0,13,23,13,10,13,55,0
ITA-Serie A,2324,Milan,Marco Pellegrino,ARG,DF,21,2002,0.8,1,1,0,0,1,0,2,0.0,2,1,1,0,1,2,0
ITA-Serie A,2324,Milan,Marco Sportiello,ITA,GK,31,1992,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
ITA-Serie A,2324,Milan,Matteo Gabbia,ITA,DF,23,1999,14.2,29,20,15,13,1,18,24,75.0,6,11,6,5,10,48,0
ITA-Serie A,2324,Milan,Mattia Caldara,ITA,DF,29,1994,0.4,1,1,1,0,0,1,1,100.0,0,1,1,0,1,1,0
ITA-Serie A,2324,Milan,Mike Maignan,FRA,GK,28,1995,29.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,4,3
ITA-Serie A,2324,Milan,Noah Okafor,SUI,"FW,MF",23,2000,9.9,6,4,1,4,1,3,10,30.0,7,8,1,7,0,10,0
ITA-Serie A,2324,Milan,Olivier Giroud,FRA,FW,36,1986,26.3,17,11,6,6,5,2,14,14.3,12,14,3,11,6,22,0
ITA-Serie A,2324,Milan,Pierre Kalulu,FRA,DF,23,2000,4.2,5,1,2,3,0,1,2,50.0,1,4,3,1,1,12,1
ITA-Serie A,2324,Milan,Rade Krunić,BIH,MF,29,1993,7.6,10,8,3,6,1,4,9,44.4,5,7,3,4,11,14,0
ITA-Serie A,2324,Milan,Rafael Leão,POR,FW,24,1999,27.9,16,10,3,8,5,8,13,61.5,5,15,1,14,9,19,0
ITA-Serie A,2324,Milan,Ruben Loftus-Cheek,ENG,MF,27,1996,23.0,28,18,7,14,7,15,27,55.6,12,24,12,12,9,10,1
ITA-Serie A,2324,Milan,Samuel Chukwueze,NGA,FW,24,1999,11.3,18,7,11,5,2,9,17,52.9,8,3,1,2,6,3,0
ITA-Serie A,2324,Milan,Simon Kjær,DEN,DF,34,1989,13.0,24,15,11,11,2,14,22,63.6,8,22,16,6,14,46,2
ITA-Serie A,2324,Milan,Theo Hernández,FRA,DF,25,1997,31.0,30,17,19,11,0,11,22,50.0,11,33,13,20,23,42,1
ITA-Serie A,2324,Milan,Tijjani Reijnders,NED,MF,25,1998,31.3,46,25,10,31,5,21,43,48.8,22,26,8,18,18,26,0
ITA-Serie A,2324,Milan,Tommaso Pobega,ITA,MF,24,1999,3.5,16,9,11,5,0,6,13,46.2,7,10,2,8,6,7,0
ITA-Serie A,2324,Milan,Yacine Adli,FRA,MF,23,2000,15.6,34,17,17,13,4,13,35,37.1,22,22,8,14,20,15,1
ITA-Serie A,2324,Milan,Yunus Musah,USA,"MF,FW",20,2002,16.4,25,14,15,6,4,8,15,53.3,7,18,4,14,10,16,1
ITA-Serie A,2324,Milan,Álex Jiménez,ESP,DF,18,2005,0.8,2,1,2,0,0,2,5,40.0,3,0,0,0,0,4,0
ITA-Serie A,2324,Monza,Alessandro Sorrentino,ITA,GK,21,2002,6.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Monza,Alessio Zerbin,ITA,"DF,FW",24,1999,7.6,18,10,13,2,3,4,13,30.8,9,16,3,13,3,5,0
ITA-Serie A,2324,Monza,Andrea Carboni,ITA,DF,22,2001,16.5,38,22,24,12,2,20,31,64.5,11,23,13,10,17,56,1
ITA-Serie A,2324,Monza,Andrea Colpani,ITA,"MF,FW",24,1999,29.5,25,15,6,13,6,11,20,55.0,9,11,4,7,14,14,0
ITA-Serie A,2324,Monza,Andrea Ferraris,ITA,MF,20,2003,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Monza,Armando Izzo,ITA,DF,31,1992,18.3,27,17,17,9,1,16,27,59.3,11,20,16,4,27,49,1
ITA-Serie A,2324,Monza,Daniel Maldini,ITA,"MF,FW",21,2001,3.7,3,2,0,2,1,3,6,50.0,3,2,0,2,2,1,0
ITA-Serie A,2324,Monza,Danilo D'Ambrosio,ITA,DF,34,1988,17.1,57,34,34,20,3,28,41,68.3,13,22,13,9,14,31,0
ITA-Serie A,2324,Monza,Dany Mota,POR,"FW,MF",25,1998,22.8,13,7,2,5,6,8,17,47.1,9,4,1,3,2,18,0
ITA-Serie A,2324,Monza,Davide Bettella,ITA,MF,23,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Monza,Gianluca Caprari,ITA,"MF,FW",30,1993,3.2,2,1,1,1,0,0,1,0.0,1,0,0,0,2,0,0
ITA-Serie A,2324,Monza,Giorgio Cittadini,ITA,DF,21,2002,0.2,1,1,1,0,0,1,1,100.0,0,1,1,0,0,0,0
ITA-Serie A,2324,Monza,Giorgos Kyriakopoulos,GRE,DF,27,1996,19.0,19,10,16,3,0,11,24,45.8,13,18,1,17,13,28,0
ITA-Serie A,2324,Monza,Giulio Donati,ITA,DF,33,1990,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,1,1
ITA-Serie A,2324,Monza,Jean-Daniel Akpa-Akpro,CIV,MF,30,1992,7.8,20,11,14,4,2,3,9,33.3,6,10,4,6,12,15,1
ITA-Serie A,2324,Monza,Lorenzo Colombo,ITA,FW,21,2002,15.1,17,12,3,9,5,8,14,57.1,6,18,5,13,0,14,0
ITA-Serie A,2324,Monza,Luca Caldirola,ITA,DF,32,1991,23.8,25,14,19,4,2,13,22,59.1,9,26,17,9,29,53,0
ITA-Serie A,2324,Monza,Matteo Pessina,ITA,MF,26,1997,35.8,44,25,20,20,4,23,49,46.9,26,29,11,18,27,46,1
ITA-Serie A,2324,Monza,Michele Di Gregorio,ITA,GK,26,1997,31.9,1,0,1,0,0,1,4,25.0,3,1,0,1,1,10,2
ITA-Serie A,2324,Monza,Milan Đurić,BIH,FW,33,1990,14.0,5,5,0,5,0,2,4,50.0,2,6,2,4,0,27,0
ITA-Serie A,2324,Monza,Mirko Marić,CRO,FW,28,1995,3.2,4,0,2,1,1,0,2,0.0,2,4,0,4,2,3,0
ITA-Serie A,2324,Monza,Pablo Marí,ESP,DF,29,1993,29.1,41,25,34,7,0,22,34,64.7,12,40,25,15,37,115,1
ITA-Serie A,2324,Monza,Papu Gómez,ARG,"MF,FW",35,1988,0.5,0,0,0,0,0,0,2,0.0,2,0,0,0,1,0,0
ITA-Serie A,2324,Monza,Patrick Ciurria,ITA,"DF,MF",28,1995,17.8,30,18,13,13,4,13,21,61.9,8,20,5,15,9,28,0
ITA-Serie A,2324,Monza,Pedro Pereira,POR,DF,25,1998,9.3,19,13,14,4,1,9,17,52.9,8,15,2,13,4,18,0
ITA-Serie A,2324,Monza,Pepín,EQG,"MF,FW",26,1996,2.7,6,1,1,4,1,2,4,50.0,2,5,2,3,0,6,0
ITA-Serie A,2324,Monza,Roberto Gagliardini,ITA,"MF,DF",29,1994,26.2,61,30,27,25,9,31,50,62.0,19,30,11,19,31,38,0
ITA-Serie A,2324,Monza,Samuele Birindelli,ITA,DF,24,1999,22.4,28,19,16,7,5,14,25,56.0,11,30,11,19,18,48,0
ITA-Serie A,2324,Monza,Samuele Vignato,ITA,"MF,FW",19,2004,3.8,6,4,2,3,1,2,3,66.7,1,2,0,2,1,1,0
ITA-Serie A,2324,Monza,Valentin Carboni,ARG,"MF,FW",18,2005,13.0,25,15,10,12,3,8,26,30.8,18,12,1,11,7,4,0
ITA-Serie A,2324,Monza,Warren Bondo,FRA,MF,19,2003,16.4,29,22,16,10,3,13,17,76.5,4,13,3,10,6,13,0
ITA-Serie A,2324,Napoli,Alessandro Zanoli,ITA,"DF,FW",22,2000,0.6,1,1,1,0,0,0,0,,0,0,0,0,1,1,0
ITA-Serie A,2324,Napoli,Alessio Zerbin,ITA,"FW,DF",24,1999,1.7,5,2,1,3,1,2,7,28.6,5,1,0,1,0,0,0
ITA-Serie A,2324,Napoli,Alex Meret,ITA,GK,26,1997,30.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,10,1
ITA-Serie A,2324,Napoli,Amir Rrahmani,KVX,DF,29,1994,28.9,33,27,17,14,2,16,32,50.0,16,24,10,14,20,90,0
ITA-Serie A,2324,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,27,1995,31.0,61,33,21,29,11,34,69,49.3,35,40,5,35,28,19,1
ITA-Serie A,2324,Napoli,Cyril Ngonge,BEL,FW,23,2000,3.5,5,3,1,4,0,2,2,100.0,0,2,0,2,0,2,0
ITA-Serie A,2324,Napoli,Diego Demme,GER,MF,31,1991,0.8,1,1,0,1,0,0,1,0.0,1,0,0,0,0,0,0
ITA-Serie A,2324,Napoli,Elif Elmas,MKD,"FW,MF",23,1999,3.8,4,3,1,3,0,2,2,100.0,0,2,0,2,2,8,0
ITA-Serie A,2324,Napoli,Giacomo Raspadori,ITA,"FW,MF",23,2000,17.6,21,10,6,10,5,6,15,40.0,9,15,1,14,3,7,0
ITA-Serie A,2324,Napoli,Gianluca Gaetano,ITA,MF,23,2000,1.8,4,1,0,4,0,2,4,50.0,2,5,2,3,1,4,0
ITA-Serie A,2324,Napoli,Giovanni Di Lorenzo,ITA,DF,29,1993,35.9,58,36,26,26,6,32,68,47.1,36,43,16,27,24,45,0
ITA-Serie A,2324,Napoli,Giovanni Simeone,ARG,FW,28,1995,8.9,12,4,1,3,8,3,12,25.0,9,11,0,11,1,7,0
ITA-Serie A,2324,Napoli,Hamed Junior Traorè,CIV,MF,23,2000,4.2,4,2,2,0,2,1,6,16.7,5,3,0,3,2,1,1
ITA-Serie A,2324,Napoli,Jens Cajuste,SWE,MF,23,1999,11.3,36,24,13,17,6,20,37,54.1,17,20,3,17,4,15,0
ITA-Serie A,2324,Napoli,Jesper Lindstrøm,DEN,"FW,MF",23,2000,4.8,8,3,2,3,3,4,8,50.0,4,3,0,3,2,6,0
ITA-Serie A,2324,Napoli,Juan Jesus,BRA,DF,32,1991,23.5,42,19,28,12,2,23,33,69.7,10,23,12,11,23,67,1
ITA-Serie A,2324,Napoli,Khvicha Kvaratskhelia,GEO,FW,22,2001,30.4,42,21,11,19,12,15,49,30.6,34,15,1,14,13,9,0
ITA-Serie A,2324,Napoli,Leander Dendoncker,BEL,MF,28,1995,0.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
ITA-Serie A,2324,Napoli,Leo Skiri Østigård,NOR,DF,23,1999,18.1,24,12,13,10,1,6,11,54.5,5,18,12,6,16,65,0
ITA-Serie A,2324,Napoli,Mathías Olivera,URU,DF,25,1997,17.4,50,29,29,15,6,23,39,59.0,16,35,6,29,20,25,0
ITA-Serie A,2324,Napoli,Matteo Politano,ITA,FW,29,1993,26.2,19,8,8,7,4,11,34,32.4,23,9,1,8,15,11,1
ITA-Serie A,2324,Napoli,Mário Rui,POR,DF,32,1991,13.4,27,15,17,5,5,14,21,66.7,7,17,2,15,15,19,0
ITA-Serie A,2324,Napoli,Natan,BRA,DF,22,2001,10.6,14,10,10,3,1,5,10,50.0,5,12,9,3,8,32,0
ITA-Serie A,2324,Napoli,Nikita Contini Baranovsky,ITA,GK,27,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
ITA-Serie A,2324,Napoli,Pasquale Mazzocchi,ITA,DF,28,1995,4.8,5,2,1,2,2,2,3,66.7,1,5,1,4,1,13,0
ITA-Serie A,2324,Napoli,Pierluigi Gollini,ITA,GK,28,1995,7.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0
ITA-Serie A,2324,Napoli,Piotr Zieliński,POL,MF,29,1994,21.4,23,15,6,13,4,12,24,50.0,12,12,1,11,9,15,0
ITA-Serie A,2324,Napoli,Stanislav Lobotka,SVK,MF,28,1994,36.5,61,39,18,30,13,24,60,40.0,36,30,8,22,30,29,0
ITA-Serie A,2324,Napoli,Victor Osimhen,NGA,FW,24,1998,22.0,9,5,0,4,5,2,4,50.0,2,5,1,4,2,18,0
ITA-Serie A,2324,Roma,Andrea Belotti,ITA,FW,29,1993,7.5,8,4,2,3,3,3,6,50.0,3,7,0,7,2,3,0
ITA-Serie A,2324,Roma,Angeliño,ESP,DF,26,1997,12.7,21,11,12,6,3,11,19,57.9,8,11,5,6,12,37,1
ITA-Serie A,2324,Roma,Bryan Cristante,ITA,"MF,DF",28,1995,36.5,72,41,33,28,11,28,50,56.0,22,36,6,30,25,55,2
ITA-Serie A,2324,Roma,Chris Smalling,ENG,DF,33,1989,4.3,1,1,1,0,0,1,4,25.0,3,6,5,1,5,8,0
ITA-Serie A,2324,Roma,Dean Huijsen,ESP,DF,18,2005,5.7,10,5,5,5,0,1,4,25.0,3,7,4,3,4,26,2
ITA-Serie A,2324,Roma,Diego Llorente,ESP,DF,29,1993,24.1,31,19,20,10,1,11,24,45.8,13,40,27,13,22,79,0
ITA-Serie A,2324,Roma,Edoardo Bove,ITA,MF,21,2002,19.8,60,31,16,31,13,27,46,58.7,19,21,1,20,11,11,1
ITA-Serie A,2324,Roma,Gianluca Mancini,ITA,DF,27,1996,31.9,34,20,21,11,2,11,27,40.7,16,38,26,12,36,77,1
ITA-Serie A,2324,Roma,Houssem Aouar,ALG,"MF,FW",25,1998,8.4,16,11,4,10,2,3,12,25.0,9,5,0,5,4,2,1
ITA-Serie A,2324,Roma,João Costa,BRA,"MF,FW",18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Roma,Leandro Paredes,ARG,MF,29,1994,29.3,57,36,30,22,5,33,77,42.9,44,26,7,19,29,43,1
ITA-Serie A,2324,Roma,Leonardo Spinazzola,ITA,DF,30,1993,14.6,15,7,10,5,0,8,18,44.4,10,8,2,6,3,15,0
ITA-Serie A,2324,Roma,Lorenzo Pellegrini,ITA,MF,27,1996,20.7,35,20,14,16,5,17,51,33.3,34,28,5,23,20,22,0
ITA-Serie A,2324,Roma,Mile Svilar,SRB,GK,23,1999,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,2,1
ITA-Serie A,2324,Roma,Niccolò Pisilli,ITA,MF,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Roma,Nicola Zalewski,POL,"DF,FW",21,2002,10.8,20,14,10,9,1,8,22,36.4,14,12,4,8,9,17,0
ITA-Serie A,2324,Roma,Obite N'Dicka,CIV,DF,23,1999,24.1,32,18,12,19,1,12,20,60.0,8,30,16,14,16,75,0
ITA-Serie A,2324,Roma,Ola Solbakken,NOR,FW,24,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2324,Roma,Paulo Dybala,ARG,"FW,MF",29,1993,21.8,22,13,3,10,9,2,18,11.1,16,12,0,12,3,6,1
ITA-Serie A,2324,Roma,Rasmus Kristensen,DEN,DF,26,1997,19.4,36,19,25,8,3,28,50,56.0,22,27,7,20,8,50,0
ITA-Serie A,2324,Roma,Renato Sanches,POR,MF,25,1997,1.6,2,1,1,1,0,2,3,66.7,1,2,0,2,0,1,0
ITA-Serie A,2324,Roma,Riccardo Pagano,ITA,"MF,DF",18,2004,0.6,2,2,1,1,0,0,6,0.0,6,3,2,1,0,2,0
ITA-Serie A,2324,Roma,Rick Karsdorp,NED,DF,28,1995,13.2,25,18,11,8,6,16,24,66.7,8,13,4,9,9,16,0
ITA-Serie A,2324,Roma,Romelu Lukaku,BEL,FW,30,1993,29.3,6,5,1,2,3,2,4,50.0,2,7,1,6,0,19,1
ITA-Serie A,2324,Roma,Rui Patrício,POR,GK,35,1988,23.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,3,1
ITA-Serie A,2324,Roma,Sardar Azmoun,IRN,"FW,MF",28,1995,6.5,8,5,2,5,1,4,8,50.0,4,4,1,3,3,6,1
ITA-Serie A,2324,Roma,Stephan El Shaarawy,ITA,"FW,DF",30,1992,19.3,21,13,14,4,3,6,15,40.0,9,11,4,7,13,15,2
ITA-Serie A,2324,Roma,Tammy Abraham,ENG,FW,25,1997,2.7,3,1,0,1,2,0,0,,0,1,0,1,0,4,0
ITA-Serie A,2324,Roma,Tommaso Baldanzi,ITA,"FW,MF",20,2003,5.8,9,5,3,4,2,1,1,100.0,0,2,0,2,0,4,0
ITA-Serie A,2324,Roma,Zeki Çelik,TUR,DF,26,1997,7.5,23,16,10,10,3,14,25,56.0,11,12,5,7,8,25,0
ITA-Serie A,2324,Salernitana,Agustín Martegani,ARG,MF,23,2000,8.1,13,7,7,3,3,6,18,33.3,12,4,1,3,4,7,1
ITA-Serie A,2324,Salernitana,Alessandro Zanoli,ITA,DF,22,2000,10.2,16,13,9,7,0,7,12,58.3,5,10,2,8,1,17,0
ITA-Serie A,2324,Salernitana,Andres Sfait,ROU,"DF,MF",18,2004,0.3,1,1,1,0,0,1,2,50.0,1,0,0,0,0,0,0
