league,season,team,player,nationality,position,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
ITA-Serie A,2526,Cremonese,Antonio Sanabria,PAR,FW,29-199,1996,1.9,1,0,0,5,2,0,0,0,0,0,0,0,1,5,6,45.5
ITA-Serie A,2526,Cremonese,David Okereke,NGA,FW,28-021,1997,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9,35.7
ITA-Serie A,2526,Cremonese,Emil Audero,IDN,GK,28-244,1997,3.0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0,100.0
ITA-Serie A,2526,Cremonese,Federico Baschirotto,ITA,DF,28-364,1996,3.0,0,0,0,0,0,0,1,2,0,0,0,0,3,4,2,66.7
ITA-Serie A,2526,Cremonese,Federico Bonazzoli,ITA,FW,28-121,1997,1.6,0,0,0,3,6,1,1,0,1,0,0,0,5,0,0,
ITA-Serie A,2526,Cremonese,Federico Ceccherini,ITA,DF,33-131,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
ITA-Serie A,2526,Cremonese,Filippo Terracciano,ITA,DF,22-223,2003,3.0,1,0,0,1,5,0,6,6,3,0,0,0,9,5,2,71.4
ITA-Serie A,2526,Cremonese,Franco Vázquez,ARG,FW,36-209,1989,1.1,0,0,0,0,4,0,1,0,0,0,0,0,3,0,4,0.0
ITA-Serie A,2526,Cremonese,Giuseppe Pezzella,ITA,DF,27-294,1997,3.0,0,0,0,3,2,0,8,0,3,0,0,0,7,2,0,100.0
ITA-Serie A,2526,Cremonese,Jamie Vardy,ENG,FW,38-251,1987,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Cremonese,Jari Vandeputte,BEL,MF,29-217,1996,2.1,0,0,0,1,0,0,12,1,3,0,0,0,4,1,1,50.0
ITA-Serie A,2526,Cremonese,Jeremy Sarmiento,ECU,MF,23-095,2002,0.4,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,
ITA-Serie A,2526,Cremonese,Manuel De Luca,ITA,FW,27-064,1998,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,25.0
ITA-Serie A,2526,Cremonese,Martín Payero,ARG,MF,27-008,1998,0.6,1,0,0,2,3,0,1,1,1,0,0,0,1,1,0,100.0
ITA-Serie A,2526,Cremonese,Matteo Bianchetti,ITA,DF,32-186,1993,2.9,0,0,0,2,2,0,0,3,3,0,0,0,5,5,4,55.6
ITA-Serie A,2526,Cremonese,Michele Collocolo,ITA,MF,25-315,1999,3.0,1,0,0,2,2,0,5,1,3,0,0,0,11,3,3,50.0
ITA-Serie A,2526,Cremonese,Romano Floriani,ITA,DF,22-235,2003,0.2,0,0,0,1,2,0,0,0,0,1,0,0,2,0,1,0.0
ITA-Serie A,2526,Cremonese,Warren Bondo,FRA,MF,22-004,2003,1.8,1,0,0,2,5,0,0,1,3,0,0,0,9,2,4,33.3
ITA-Serie A,2526,Fiorentina,Albert Guðmundsson,ISL,"MF,FW",28-096,1997,1.7,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,
ITA-Serie A,2526,Fiorentina,Cher Ndour,ITA,MF,21-054,2004,0.8,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,50.0
ITA-Serie A,2526,Fiorentina,David de Gea,ESP,GK,34-316,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
ITA-Serie A,2526,Fiorentina,Dodô,BRA,DF,26-306,1998,3.0,0,0,0,2,6,0,15,1,2,0,0,0,12,0,1,0.0
ITA-Serie A,2526,Fiorentina,Eddy Kouadio,CIV,DF,19-112,2006,0.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
ITA-Serie A,2526,Fiorentina,Edin Džeko,BIH,FW,39-186,1986,0.7,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,66.7
ITA-Serie A,2526,Fiorentina,Fabiano Parisi,ITA,DF,24-314,2000,0.2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,
ITA-Serie A,2526,Fiorentina,Hans Nicolussi Caviglia,ITA,MF,25-093,2000,0.3,0,0,0,1,0,0,3,0,1,0,0,0,2,0,0,
ITA-Serie A,2526,Fiorentina,Jacopo Fazzini,ITA,"MF,FW",22-187,2003,0.6,0,0,0,0,2,0,2,1,1,0,0,0,4,0,1,0.0
ITA-Serie A,2526,Fiorentina,Luca Ranieri,ITA,DF,26-149,1999,2.5,0,0,0,1,2,0,3,2,3,0,0,0,7,4,3,57.1
ITA-Serie A,2526,Fiorentina,Marin Pongračić,CRO,DF,28-008,1997,3.0,2,0,0,11,5,0,1,8,2,0,0,0,20,2,6,25.0
ITA-Serie A,2526,Fiorentina,Mattia Viti,ITA,DF,23-238,2002,0.5,0,0,0,1,1,0,0,0,3,0,0,0,1,0,1,0.0
ITA-Serie A,2526,Fiorentina,Moise Kean,ITA,FW,25-203,2000,3.0,0,0,0,2,10,3,1,0,0,0,0,0,5,3,3,50.0
ITA-Serie A,2526,Fiorentina,Nicolò Fagioli,ITA,MF,24-219,2001,2.2,0,0,0,1,2,0,4,1,2,0,0,0,12,0,0,
ITA-Serie A,2526,Fiorentina,Pablo Marí,ESP,DF,32-019,1993,0.3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,50.0
ITA-Serie A,2526,Fiorentina,Pietro Comuzzo,ITA,DF,20-211,2005,2.1,0,0,0,2,0,0,0,3,0,0,1,0,11,3,1,75.0
ITA-Serie A,2526,Fiorentina,Roberto Piccoli,ITA,FW,24-235,2001,1.3,0,0,0,1,3,0,1,1,0,0,0,0,4,7,5,58.3
ITA-Serie A,2526,Fiorentina,Robin Gosens,GER,DF,31-076,1994,2.8,0,0,0,3,3,1,2,2,2,0,0,0,7,8,7,53.3
ITA-Serie A,2526,Fiorentina,Rolando Mandragora,ITA,MF,28-082,1997,2.2,0,0,0,2,7,0,5,1,2,0,0,0,5,4,2,66.7
ITA-Serie A,2526,Fiorentina,Simon Sohm,SUI,MF,24-161,2001,2.2,1,0,0,5,7,0,1,0,3,0,0,0,6,3,10,23.1
ITA-Serie A,2526,Fiorentina,Tariq Lamptey,GHA,DF,24-354,2000,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0
ITA-Serie A,2526,Genoa,Aarón Martín,ESP,DF,28-150,1997,3.0,1,0,0,3,3,0,20,2,6,0,0,0,15,0,0,
ITA-Serie A,2526,Genoa,Albert Grønbaek,DEN,FW,24-119,2001,0.7,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0
ITA-Serie A,2526,Genoa,Alessandro Marcandalli,ITA,DF,22-329,2002,1.0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,
ITA-Serie A,2526,Genoa,Brooke Norton-Cuffy,ENG,"DF,FW",21-250,2004,3.0,0,0,0,6,1,0,7,2,5,0,0,0,8,4,1,80.0
ITA-Serie A,2526,Genoa,Caleb Ekuban,GHA,FW,31-180,1994,0.4,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,50.0
ITA-Serie A,2526,Genoa,Jeff Ekhator,ITA,"FW,DF",18-312,2006,0.5,1,0,0,2,3,0,1,0,0,0,0,0,1,1,2,33.3
ITA-Serie A,2526,Genoa,Johan Vásquez,MEX,DF,26-332,1998,3.0,0,0,0,1,1,0,0,2,2,0,0,0,7,6,6,50.0
ITA-Serie A,2526,Genoa,Junior Messias,BRA,"FW,MF",34-129,1991,0.7,0,0,0,2,3,0,1,1,1,0,0,0,4,0,0,
ITA-Serie A,2526,Genoa,Leo Skiri Østigård,NOR,DF,25-295,1999,2.0,2,0,0,8,0,0,0,1,0,0,0,0,11,10,6,62.5
ITA-Serie A,2526,Genoa,Lorenzo Colombo,ITA,FW,23-195,2002,2.5,0,0,0,8,4,0,0,0,2,0,0,0,4,9,15,37.5
ITA-Serie A,2526,Genoa,Mikael Ellertsson,ISL,FW,23-192,2002,1.8,0,0,0,2,4,0,0,2,0,0,0,0,4,1,2,33.3
ITA-Serie A,2526,Genoa,Morten Frendrup,DEN,MF,24-165,2001,2.8,0,0,0,2,1,0,2,1,12,0,0,0,10,3,2,60.0
ITA-Serie A,2526,Genoa,Morten Thorsby,NOR,MF,29-137,1996,0.3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,33.3
ITA-Serie A,2526,Genoa,Nicola Leali,ITA,GK,32-214,1993,3.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
ITA-Serie A,2526,Genoa,Nicolae Stanciu,ROU,"MF,FW",32-135,1993,1.7,0,0,0,0,2,0,6,3,2,0,0,0,6,1,0,100.0
ITA-Serie A,2526,Genoa,Patrizio Masini,ITA,MF,24-235,2001,3.0,0,0,0,6,9,0,0,3,10,0,0,0,19,5,8,38.5
ITA-Serie A,2526,Genoa,Ruslan Malinovskyi,UKR,MF,32-138,1993,1.1,1,0,0,3,4,0,2,2,0,0,0,0,6,1,0,100.0
ITA-Serie A,2526,Genoa,Stefano Sabelli,ITA,DF,32-249,1993,0.6,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,
ITA-Serie A,2526,Genoa,Valentin Carboni,ARG,"MF,FW",20-198,2005,1.7,0,0,0,3,2,0,2,0,3,0,0,0,10,0,0,
ITA-Serie A,2526,Genoa,Vitinha,POR,"MF,FW",25-188,2000,0.2,0,0,0,0,0,0,2,0,1,0,0,0,3,0,2,0.0
ITA-Serie A,2526,Hellas Verona,Abdou Harroui,NED,MF,27-249,1998,0.8,0,0,0,2,1,0,1,0,2,0,0,0,4,0,2,0.0
ITA-Serie A,2526,Hellas Verona,Almoatasem Al Musrati,LBY,MF,29-166,1996,0.6,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,
ITA-Serie A,2526,Hellas Verona,Amin Sarr,SWE,FW,24-192,2001,1.7,0,0,0,4,3,1,0,1,2,0,0,0,7,4,8,33.3
ITA-Serie A,2526,Hellas Verona,Antoine Bernede,FRA,MF,26-116,1999,2.6,0,0,0,1,1,0,5,1,0,0,0,0,11,0,0,
ITA-Serie A,2526,Hellas Verona,Armel Bella Kotchap,GER,DF,23-282,2001,0.7,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,100.0
ITA-Serie A,2526,Hellas Verona,Cheikh Niasse,SEN,MF,25-243,2000,0.9,0,0,0,0,2,0,1,1,0,0,0,0,4,0,1,0.0
ITA-Serie A,2526,Hellas Verona,Daniel Mosquera,COL,FW,25-334,1999,0.4,0,0,0,2,1,0,0,0,0,0,0,0,0,5,5,50.0
ITA-Serie A,2526,Hellas Verona,Daniel Oyegoke,ENG,DF,22-259,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Hellas Verona,Domagoj Bradarić,CRO,"DF,FW",25-283,1999,2.8,0,0,0,1,3,1,13,2,4,0,0,0,14,1,2,33.3
ITA-Serie A,2526,Hellas Verona,Enzo Ebosse,CMR,DF,26-192,1999,0.6,1,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0.0
ITA-Serie A,2526,Hellas Verona,Fallou Cham,,DF,,,1.4,0,0,0,3,3,1,3,3,6,0,0,0,2,0,1,0.0
ITA-Serie A,2526,Hellas Verona,Gift Orban,NGA,FW,23-064,2002,0.9,0,0,0,2,0,2,0,0,0,0,0,0,5,1,0,100.0
ITA-Serie A,2526,Hellas Verona,Giovane,BRA,FW,21-299,2003,3.0,1,0,0,1,2,1,3,0,0,0,0,0,10,7,17,29.2
ITA-Serie A,2526,Hellas Verona,Jean-Daniel Akpa-Akpro,CIV,MF,32-343,1992,0.6,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0.0
ITA-Serie A,2526,Hellas Verona,Lorenzo Montipò,ITA,GK,29-211,1996,3.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
ITA-Serie A,2526,Hellas Verona,Martin Frese,DEN,DF,27-258,1998,2.3,0,0,0,3,1,0,7,2,4,0,0,0,3,2,1,66.7
ITA-Serie A,2526,Hellas Verona,Rafik Belghali,ALG,"FW,MF",23-104,2002,1.4,1,0,0,3,0,1,3,2,2,0,0,0,6,0,2,0.0
ITA-Serie A,2526,Hellas Verona,Roberto Gagliardini,ITA,MF,31-165,1994,0.3,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,100.0
ITA-Serie A,2526,Hellas Verona,Suat Serdar,GER,MF,28-161,1997,2.9,1,0,0,6,2,0,2,3,5,0,0,0,12,4,2,66.7
ITA-Serie A,2526,Hellas Verona,Unai Núñez,ESP,DF,28-232,1997,3.0,0,0,0,9,0,0,1,6,4,0,0,0,9,7,6,53.8
ITA-Serie A,2526,Hellas Verona,Victor Nelsson,DEN,DF,26-340,1998,3.0,0,0,0,4,0,0,0,3,1,0,0,0,5,1,3,25.0
ITA-Serie A,2526,Inter,Alessandro Bastoni,ITA,DF,26-159,1999,2.9,0,0,0,5,0,0,11,2,3,0,0,0,9,5,4,55.6
ITA-Serie A,2526,Inter,Andy Diouf,FRA,MF,22-125,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
ITA-Serie A,2526,Inter,Ange-Yoan Bonny,FRA,"FW,MF",21-329,2003,0.7,0,0,0,1,2,0,0,0,1,0,0,0,4,2,2,50.0
ITA-Serie A,2526,Inter,Benjamin Pavard,FRA,DF,29-175,1996,1.0,0,0,0,1,0,0,0,2,1,0,0,0,6,0,1,0.0
ITA-Serie A,2526,Inter,Carlos Augusto,BRA,DF,26-255,1999,1.1,0,0,0,0,1,0,2,0,0,0,0,0,1,7,1,87.5
ITA-Serie A,2526,Inter,Denzel Dumfries,NED,DF,29-154,1996,2.8,0,0,0,2,2,0,8,4,1,0,1,0,7,5,5,50.0
ITA-Serie A,2526,Inter,Federico Dimarco,ITA,DF,27-313,1997,1.9,0,0,0,3,0,1,22,0,0,0,0,0,4,0,0,
ITA-Serie A,2526,Inter,Francesco Acerbi,ITA,DF,37-221,1988,2.9,0,0,0,3,1,0,1,6,1,0,0,0,8,14,2,87.5
ITA-Serie A,2526,Inter,Francesco Esposito,ITA,FW,20-083,2005,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0.0
ITA-Serie A,2526,Inter,Hakan Çalhanoğlu,TUR,MF,31-223,1994,1.6,0,0,0,3,2,0,10,0,0,0,0,0,10,0,0,
ITA-Serie A,2526,Inter,Henrikh Mkhitaryan,ARM,MF,36-241,1989,2.2,1,0,0,3,2,1,9,1,4,0,0,0,11,1,2,33.3
ITA-Serie A,2526,Inter,Lautaro Martínez,ARG,FW,28-028,1997,2.6,1,0,0,4,6,1,0,0,1,0,0,0,5,3,2,60.0
ITA-Serie A,2526,Inter,Luis Henrique,BRA,DF,23-279,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Inter,Manuel Akanji,SUI,DF,30-062,1995,1.0,0,0,0,0,2,0,1,1,0,0,0,0,3,3,1,75.0
ITA-Serie A,2526,Inter,Marcus Thuram,FRA,"FW,MF",28-044,1997,2.7,0,0,0,6,3,2,4,0,0,0,0,0,5,9,7,56.3
ITA-Serie A,2526,Inter,Matteo Darmian,ITA,DF,35-291,1989,0.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Inter,Nicolò Barella,ITA,MF,28-224,1997,2.6,0,0,0,2,1,0,14,0,2,0,0,0,15,0,1,0.0
ITA-Serie A,2526,Inter,Petar Sucic,CRO,MF,21-329,2003,1.8,0,0,0,3,1,0,0,0,2,0,0,0,5,0,0,
ITA-Serie A,2526,Inter,Piotr Zieliński,POL,MF,31-122,1994,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
ITA-Serie A,2526,Inter,Yann Aurel Bisseck,GER,DF,24-294,2000,1.0,0,0,0,4,1,1,0,1,2,0,0,0,3,3,4,42.9
ITA-Serie A,2526,Inter,Yann Sommer,SUI,GK,36-276,1988,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
ITA-Serie A,2526,Juventus,Andrea Cambiaso,ITA,DF,25-211,2000,0.9,0,1,0,1,1,0,5,1,3,0,0,0,5,1,0,100.0
ITA-Serie A,2526,Juventus,Dušan Vlahović,SRB,FW,25-234,2000,1.2,0,0,0,3,3,0,0,0,0,0,0,0,0,6,7,46.2
ITA-Serie A,2526,Juventus,Federico Gatti,ITA,DF,27-087,1998,2.5,1,0,0,5,3,0,0,4,0,0,0,0,5,5,3,62.5
ITA-Serie A,2526,Juventus,Filip Kostić,SRB,DF,32-322,1992,0.3,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,
ITA-Serie A,2526,Juventus,Francisco Conceição,POR,MF,22-279,2002,1.8,0,0,0,3,1,0,6,1,1,0,0,0,10,0,2,0.0
ITA-Serie A,2526,Juventus,Gleison Bremer,BRA,DF,28-185,1997,3.0,0,0,0,2,2,0,0,1,0,0,0,0,14,5,9,35.7
ITA-Serie A,2526,Juventus,Jonathan David,CAN,FW,25-248,2000,1.7,0,0,0,1,1,0,0,0,1,0,0,0,4,2,6,25.0
ITA-Serie A,2526,Juventus,João Mário Lopes,POR,DF,25-259,2000,1.2,1,0,0,2,3,0,0,1,3,0,0,0,9,0,0,
ITA-Serie A,2526,Juventus,Juan David Cabal,COL,DF,24-254,2001,0.2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0
ITA-Serie A,2526,Juventus,Kenan Yıldız,TUR,MF,20-138,2005,3.0,0,0,0,1,6,1,10,2,0,0,0,0,13,2,0,100.0
ITA-Serie A,2526,Juventus,Khéphren Thuram,FRA,MF,24-177,2001,3.0,0,0,0,3,2,0,1,3,4,0,0,0,12,4,4,50.0
ITA-Serie A,2526,Juventus,Lloyd Kelly,ENG,DF,26-348,1998,3.0,0,0,0,5,2,1,1,2,4,0,0,0,13,7,3,70.0
ITA-Serie A,2526,Juventus,Loïs Openda,BEL,FW,25-215,2000,0.2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0.0
ITA-Serie A,2526,Juventus,Manuel Locatelli,ITA,MF,27-254,1998,2.1,1,0,0,1,2,0,2,3,6,0,0,0,1,5,2,71.4
ITA-Serie A,2526,Juventus,Michele Di Gregorio,ITA,GK,28-054,1997,3.0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,
ITA-Serie A,2526,Juventus,Nicolás González,ARG,"MF,DF",27-166,1998,0.2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,100.0
ITA-Serie A,2526,Juventus,Pierre Kalulu,FRA,DF,25-106,2000,3.0,0,0,0,4,1,0,7,4,4,0,0,0,9,3,4,42.9
ITA-Serie A,2526,Juventus,Teun Koopmeiners,NED,MF,27-203,1998,1.5,2,0,0,4,1,0,5,1,1,0,0,0,6,3,3,50.0
ITA-Serie A,2526,Juventus,Vasilije Adžić,MNE,MF,19-130,2006,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0
ITA-Serie A,2526,Juventus,Weston McKennie,USA,"DF,MF",27-022,1998,0.9,0,0,0,2,0,0,1,0,2,0,0,0,2,1,4,20.0
ITA-Serie A,2526,Lazio,Adam Marušić,MNE,DF,32-337,1992,2.3,1,0,0,2,1,0,1,3,3,0,0,0,9,1,2,33.3
ITA-Serie A,2526,Lazio,Alessio Romagnoli,ITA,DF,30-250,1995,1.0,0,0,0,0,0,0,0,1,2,0,0,0,1,3,3,50.0
ITA-Serie A,2526,Lazio,Boulaye Dia,SEN,"FW,MF",28-307,1996,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,66.7
ITA-Serie A,2526,Lazio,Danilo Cataldi,ITA,MF,31-044,1994,1.3,0,0,0,2,2,0,1,4,1,0,0,0,3,0,0,
ITA-Serie A,2526,Lazio,Elseid Hysaj,ALB,DF,31-211,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Lazio,Fisayo Dele-Bashiru,NGA,MF,24-225,2001,2.2,0,0,0,1,0,0,0,1,4,0,0,0,9,0,3,0.0
ITA-Serie A,2526,Lazio,Gustav Isaksen,DEN,FW,24-153,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Lazio,Ivan Provedel,ITA,GK,31-186,1994,3.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
ITA-Serie A,2526,Lazio,Luca Pellegrini,ITA,DF,26-196,1999,0.6,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,100.0
ITA-Serie A,2526,Lazio,Manuel Lazzari,ITA,DF,31-294,1993,0.7,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,0.0
ITA-Serie A,2526,Lazio,Mario Gila,ESP,DF,25-021,2000,3.0,0,0,0,2,1,0,0,2,3,0,0,0,12,8,5,61.5
ITA-Serie A,2526,Lazio,Matteo Cancellieri,ITA,FW,23-219,2002,2.3,0,0,0,4,8,0,0,5,3,0,0,0,10,3,3,50.0
ITA-Serie A,2526,Lazio,Mattia Zaccagni,ITA,FW,30-095,1995,2.7,1,0,0,2,13,0,6,6,0,0,0,0,8,2,2,50.0
ITA-Serie A,2526,Lazio,Mattéo Guendouzi,FRA,MF,26-158,1999,2.9,1,0,0,4,2,0,2,1,1,0,0,0,11,0,1,0.0
ITA-Serie A,2526,Lazio,Nicolò Rovella,ITA,MF,23-289,2001,1.7,1,0,0,2,5,0,7,4,2,0,0,0,9,1,0,100.0
ITA-Serie A,2526,Lazio,Nuno Tavares,POR,DF,25-236,2000,2.4,0,0,0,6,7,1,23,1,3,0,0,0,12,0,2,0.0
ITA-Serie A,2526,Lazio,Oliver Nielsen,DEN,DF,22-107,2003,2.0,0,0,0,1,1,0,0,4,0,0,0,0,7,4,1,80.0
ITA-Serie A,2526,Lazio,Pedro,ESP,"FW,MF",38-053,1987,1.0,0,0,0,0,3,0,2,0,1,0,0,0,2,0,0,
ITA-Serie A,2526,Lazio,Reda Belahyane,MAR,MF,21-110,2004,0.6,1,0,0,3,0,0,0,0,2,0,0,0,5,0,0,
ITA-Serie A,2526,Lazio,Valentín Castellanos,ARG,FW,26-351,1998,2.5,1,0,0,1,6,2,3,0,0,0,0,0,2,3,0,100.0
ITA-Serie A,2526,Lecce,Antonino Gallo,ITA,DF,25-257,2000,3.0,0,0,0,0,1,0,18,1,2,0,0,0,11,1,0,100.0
ITA-Serie A,2526,Lecce,Balthazar Pierret,FRA,MF,25-127,2000,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Lecce,Christ-Owen Kouassi,FRA,DF,22-157,2003,1.0,0,0,0,0,1,0,1,1,4,0,0,0,2,2,1,66.7
ITA-Serie A,2526,Lecce,Danilo Veiga,POR,DF,22-359,2002,2.0,1,0,0,3,0,0,5,2,0,0,0,0,8,3,3,50.0
ITA-Serie A,2526,Lecce,Francesco Camarda,ITA,FW,17-193,2008,1.6,0,0,0,2,1,0,0,0,0,0,0,0,4,2,5,28.6
ITA-Serie A,2526,Lecce,Jamil Siebert,GER,DF,23-170,2002,0.9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,
ITA-Serie A,2526,Lecce,Kialonda,ANG,DF,27-357,1997,3.0,1,0,0,2,4,0,0,1,2,0,0,0,6,6,7,46.2
ITA-Serie A,2526,Lecce,Konan N'dri,CIV,"MF,FW",24-327,2000,0.5,0,0,0,0,2,0,2,0,1,0,0,0,1,1,0,100.0
ITA-Serie A,2526,Lecce,Lameck Banda,ZAM,FW,24-233,2001,0.6,1,0,0,2,0,0,1,0,0,0,0,0,2,1,1,50.0
ITA-Serie A,2526,Lecce,Lassana Coulibaly,MLI,MF,29-162,1996,2.9,0,0,0,2,7,0,3,0,2,0,0,0,10,1,1,50.0
ITA-Serie A,2526,Lecce,Medon Berisha,ALB,MF,21-333,2003,1.0,0,0,0,2,0,0,6,2,3,0,0,0,4,0,1,0.0
ITA-Serie A,2526,Lecce,Mohamed Kaba,FRA,MF,23-327,2001,1.0,0,0,0,2,1,0,2,0,0,0,0,0,1,4,1,80.0
ITA-Serie A,2526,Lecce,Nikola Štulić,SRB,FW,24-011,2001,1.3,0,0,0,0,1,0,0,0,0,0,0,0,2,4,5,44.4
ITA-Serie A,2526,Lecce,Riccardo Sottil,ITA,FW,26-108,1999,1.3,0,0,0,1,3,2,1,0,0,0,0,0,3,0,3,0.0
ITA-Serie A,2526,Lecce,Santiago Pierotti,ARG,"FW,MF",24-169,2001,1.0,0,0,0,0,0,1,0,0,2,0,0,0,4,1,2,33.3
ITA-Serie A,2526,Lecce,Tete Morente,ESP,"FW,MF",28-289,1996,2.9,1,0,0,4,6,1,8,2,3,0,0,0,16,2,3,40.0
ITA-Serie A,2526,Lecce,Tiago Gabriel,POR,DF,20-267,2004,2.1,0,0,0,1,2,0,0,5,2,0,0,0,8,7,3,70.0
ITA-Serie A,2526,Lecce,Wladimiro Falcone,ITA,GK,30-160,1995,3.0,0,0,0,0,2,0,0,0,1,0,0,0,4,1,0,100.0
ITA-Serie A,2526,Lecce,Ylber Ramadani,ALB,MF,29-160,1996,2.9,0,0,0,5,2,0,2,4,1,0,0,0,13,5,2,71.4
ITA-Serie A,2526,Lecce,Álex Sala,ESP,MF,24-163,2001,0.7,0,0,0,2,0,0,2,3,0,0,0,0,1,0,1,0.0
ITA-Serie A,2526,Lecce,Þórir Jóhann Helgason,ISL,MF,24-356,2000,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
ITA-Serie A,2526,Milan,Adrien Rabiot,FRA,MF,30-169,1995,1.0,0,0,0,4,3,0,1,0,3,0,0,0,3,1,3,25.0
ITA-Serie A,2526,Milan,Alexis Saelemaekers,BEL,"DF,MF",26-084,1999,2.8,1,0,0,3,7,1,8,1,6,0,0,0,13,1,2,33.3
ITA-Serie A,2526,Milan,Ardon Jashari,SUI,MF,23-051,2002,0.2,0,0,0,2,3,0,0,0,1,0,0,0,3,0,0,
ITA-Serie A,2526,Milan,Cheveyo Muy,,FW,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Milan,Christian Pulisic,USA,"FW,MF",27-001,1998,1.4,0,0,0,2,2,0,7,1,1,0,0,0,2,1,2,33.3
ITA-Serie A,2526,Milan,Christopher Nkunku,FRA,FW,27-309,1997,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Milan,Fikayo Tomori,ENG,DF,27-274,1997,2.7,1,0,0,4,1,0,2,4,3,0,0,0,9,3,3,50.0
ITA-Serie A,2526,Milan,Koni De Winter,BEL,DF,23-099,2002,0.5,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0
ITA-Serie A,2526,Milan,Luka Modrić,CRO,MF,40-010,1985,2.8,0,0,0,0,4,0,19,4,5,0,0,0,18,0,2,0.0
ITA-Serie A,2526,Milan,Matteo Gabbia,ITA,DF,25-333,1999,3.0,0,0,0,3,2,0,0,0,0,0,0,0,6,11,3,78.6
ITA-Serie A,2526,Milan,Mike Maignan,FRA,GK,30-078,1995,2.6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
ITA-Serie A,2526,Milan,Pervis Estupiñán,ECU,DF,27-241,1998,2.5,1,0,0,3,4,2,4,3,3,0,0,0,12,1,2,33.3
ITA-Serie A,2526,Milan,Pietro Terracciano,ITA,GK,35-195,1990,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2526,Milan,Ruben Loftus-Cheek,ENG,MF,29-239,1996,2.5,0,0,0,5,2,0,3,0,0,0,0,0,4,3,5,37.5
