league,season,team,player,nationality,position,age,birth_year,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net
ITA-Serie A,2526,Bologna,Giovanni Fabbian,ITA,MF,22-248,2003,1.6,0,4,0,0.0,2.48,0.0,0.0,,0,0,0.2,0.2,0.05,-0.2,-0.2
ITA-Serie A,2526,Bologna,Jens Odgaard,DEN,MF,26-172,1999,1.3,0,1,1,100.0,0.79,0.79,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Bologna,Jhon Lucumí,COL,DF,27-085,1998,2.5,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Bologna,Jonathan Rowe,ENG,MF,22-142,2003,0.2,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Bologna,Juan Miranda,ESP,DF,25-243,2000,0.4,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Bologna,Lewis Ferguson,SCO,MF,26-026,1999,1.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Bologna,Lorenzo De Silvestri,ITA,DF,37-119,1988,0.8,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Bologna,Martin Vitík,CZE,DF,22-241,2003,1.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Bologna,Nadir Zortea,ITA,DF,26-092,1999,2.2,0,1,0,0.0,0.45,0.0,0.0,,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Bologna,Nicolò Cambiaghi,ITA,FW,24-265,2000,2.8,0,4,0,0.0,1.42,0.0,0.0,,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2526,Bologna,Nicolò Casale,ITA,DF,27-217,1998,0.5,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Bologna,Nikola Moro,CRO,MF,27-191,1998,0.7,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Bologna,Remo Freuler,SUI,MF,33-157,1992,2.9,0,1,0,0.0,0.35,0.0,0.0,,0,0,0.0,0.0,0.03,0.0,0.0
ITA-Serie A,2526,Bologna,Riccardo Orsolini,ITA,FW,28-238,1997,2.8,1,7,3,42.9,2.49,1.07,0.14,0.33,0,0,0.4,0.4,0.06,0.6,0.6
ITA-Serie A,2526,Bologna,Santiago Castro,ARG,FW,20-355,2004,2.4,0,5,0,0.0,2.09,0.0,0.0,,0,0,0.2,0.2,0.05,-0.2,-0.2
ITA-Serie A,2526,Bologna,Thijs Dallinga,NED,FW,25-047,2000,0.3,0,2,0,0.0,6.92,0.0,0.0,,0,0,0.1,0.1,0.07,-0.1,-0.1
ITA-Serie A,2526,Bologna,Tommaso Pobega,ITA,MF,26-066,1999,1.3,0,1,0,0.0,0.78,0.0,0.0,,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2526,Bologna,Torbjørn Heggem,NOR,DF,26-250,1999,2.0,0,2,0,0.0,1.0,0.0,0.0,,0,0,0.5,0.5,0.23,-0.5,-0.5
ITA-Serie A,2526,Bologna,Łukasz Skorupski,POL,GK,34-137,1991,3.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cagliari,Adam Obert,SVK,DF,23-027,2002,2.8,0,1,0,0.0,0.35,0.0,0.0,,0,0,0.0,0.0,0.05,0.0,0.0
ITA-Serie A,2526,Cagliari,Alessandro Deiola,ITA,MF,30-049,1995,2.2,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cagliari,Alessandro Di Pardo,ITA,DF,26-063,1999,0.1,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cagliari,Andrea Belotti,ITA,FW,31-273,1993,0.8,0,2,2,100.0,2.47,2.47,0.0,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2
ITA-Serie A,2526,Cagliari,Elia Caprile,ITA,GK,24-025,2001,3.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cagliari,Gabriele Zappa,ITA,DF,25-271,1999,2.2,0,1,0,0.0,0.45,0.0,0.0,,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2526,Cagliari,Gennaro Borrelli,ITA,FW,25-193,2000,1.4,0,2,1,50.0,1.48,0.74,0.0,0.0,0,0,0.3,0.3,0.15,-0.3,-0.3
ITA-Serie A,2526,Cagliari,Gianluca Gaetano,ITA,"MF,FW",25-137,2000,1.1,0,6,1,16.7,5.63,0.94,0.0,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3
ITA-Serie A,2526,Cagliari,Luca Mazzitelli,ITA,MF,29-308,1995,0.3,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cagliari,Marco Palestra,ITA,DF,20-200,2005,1.3,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cagliari,Matteo Prati,ITA,MF,21-265,2003,2.4,0,3,0,0.0,1.26,0.0,0.0,,0,0,0.2,0.2,0.05,-0.2,-0.2
ITA-Serie A,2526,Cagliari,Mattia Felici,ITA,"MF,FW",24-155,2001,0.2,1,1,1,100.0,5.29,5.29,1.0,1.0,0,0,0.1,0.1,0.13,0.9,0.9
ITA-Serie A,2526,Cagliari,Michael Folorunsho,ITA,"FW,MF",27-224,1998,2.9,0,7,0,0.0,2.43,0.0,0.0,,0,0,0.4,0.4,0.06,-0.4,-0.4
ITA-Serie A,2526,Cagliari,Michel Ndary Adopo,FRA,MF,25-062,2000,3.0,0,1,1,100.0,0.33,0.33,0.0,0.0,0,0,0.1,0.1,0.12,-0.1,-0.1
ITA-Serie A,2526,Cagliari,Riyad Idrissi,ITA,DF,20-098,2005,0.3,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cagliari,Sebastiano Esposito,ITA,"MF,FW",23-079,2002,2.2,0,4,0,0.0,1.82,0.0,0.0,,0,0,0.1,0.1,0.02,-0.1,-0.1
ITA-Serie A,2526,Cagliari,Sebastiano Luperto,ITA,DF,29-013,1996,3.0,1,1,1,100.0,0.33,0.33,1.0,1.0,0,0,0.1,0.1,0.13,0.9,0.9
ITA-Serie A,2526,Cagliari,Semih Kılıçsoy,TUR,FW,20-035,2005,0.1,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cagliari,Yerry Mina,COL,DF,30-361,1994,3.0,1,2,1,50.0,0.67,0.33,0.5,1.0,0,0,0.6,0.6,0.29,0.4,0.4
ITA-Serie A,2526,Cagliari,Zito Luvumbo,ANG,"MF,DF",23-194,2002,0.7,0,5,3,60.0,7.14,4.29,0.0,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4
ITA-Serie A,2526,Cagliari,Zé Pedro Figueiredo,POR,DF,28-105,1997,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Como,Anastasios Douvikas,GRE,FW,26-048,1999,1.7,1,3,1,33.3,1.79,0.6,0.33,1.0,0,0,0.6,0.6,0.21,0.4,0.4
ITA-Serie A,2526,Como,Ignace Van Der Brempt,BEL,DF,23-171,2002,1.1,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Como,Ivan Smolčić,CRO,DF,25-033,2000,0.9,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Como,Jacobo Ramón,ESP,DF,20-256,2005,3.0,0,5,1,20.0,1.69,0.34,0.0,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2
ITA-Serie A,2526,Como,Jayden Addai,NED,FW,20-024,2005,0.2,0,1,0,0.0,5.0,0.0,0.0,,0,0,0.2,0.2,0.16,-0.2,-0.2
ITA-Serie A,2526,Como,Jean Butez,FRA,GK,30-103,1995,3.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Como,Jesus Rodríguez,ESP,FW,19-302,2005,2.9,0,5,1,20.0,1.71,0.34,0.0,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3
ITA-Serie A,2526,Como,Lucas Da Cunha,FRA,MF,24-102,2001,2.6,0,2,1,50.0,0.77,0.38,0.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2526,Como,Marc-Oliver Kempf,GER,DF,30-234,1995,3.0,0,2,1,50.0,0.67,0.33,0.0,0.0,0,0,0.3,0.3,0.13,-0.3,-0.3
ITA-Serie A,2526,Como,Martin Baturina,CRO,MF,22-215,2003,0.2,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Como,Maxence Caqueret,FRA,MF,25-216,2000,0.9,0,2,0,0.0,2.12,0.0,0.0,,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2526,Como,Máximo Perrone,ARG,MF,22-255,2003,1.6,0,1,0,0.0,0.61,0.0,0.0,,0,0,0.1,0.1,0.06,-0.1,-0.1
ITA-Serie A,2526,Como,Mërgim Vojvoda,KVX,"FW,DF",30-230,1995,2.6,0,6,3,50.0,2.29,1.14,0.0,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4
ITA-Serie A,2526,Como,Nicolas-Gerrit Kühn,GER,FW,25-261,2000,1.2,0,2,1,50.0,1.68,0.84,0.0,0.0,0,0,0.5,0.5,0.26,-0.5,-0.5
ITA-Serie A,2526,Como,Nicolás Paz,ARG,MF,21-011,2004,2.9,2,11,3,27.3,3.84,1.05,0.18,0.67,0,0,0.6,0.6,0.06,1.4,1.4
ITA-Serie A,2526,Como,Sergi Roberto,ESP,MF,33-224,1992,0.8,0,1,0,0.0,1.2,0.0,0.0,,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2526,Como,Álex Valle,ESP,DF,21-147,2004,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,0.0,0.0,0.03,0.0,0.0
ITA-Serie A,2526,Como,Álvaro Morata,ESP,FW,32-331,1992,1.3,0,3,0,0.0,2.27,0.0,0.0,,0,0,1.0,1.0,0.33,-1.0,-1.0
ITA-Serie A,2526,Cremonese,Alberto Grassi,ITA,MF,30-196,1995,1.2,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cremonese,Alessio Zerbin,ITA,DF,26-200,1999,2.8,0,2,0,0.0,0.7,0.0,0.0,,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2526,Cremonese,Antonio Sanabria,PAR,FW,29-199,1996,1.9,0,3,1,33.3,1.57,0.52,0.0,0.0,0,0,1.0,1.0,0.34,-1.0,-1.0
ITA-Serie A,2526,Cremonese,David Okereke,NGA,FW,28-021,1997,0.9,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cremonese,Emil Audero,IDN,GK,28-244,1997,3.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cremonese,Federico Baschirotto,ITA,DF,28-364,1996,3.0,1,1,1,100.0,0.33,0.33,1.0,1.0,0,0,0.1,0.1,0.05,0.9,0.9
ITA-Serie A,2526,Cremonese,Federico Bonazzoli,ITA,FW,28-121,1997,1.6,1,3,2,66.7,1.91,1.28,0.33,0.5,0,0,0.1,0.1,0.05,0.9,0.9
ITA-Serie A,2526,Cremonese,Federico Ceccherini,ITA,DF,33-131,1992,0.1,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cremonese,Filippo Terracciano,ITA,DF,22-223,2003,3.0,1,2,1,50.0,0.67,0.33,0.5,1.0,0,0,0.3,0.3,0.13,0.7,0.7
ITA-Serie A,2526,Cremonese,Franco Vázquez,ARG,FW,36-209,1989,1.1,1,2,2,100.0,1.84,1.84,0.5,0.5,0,0,1.0,1.0,0.5,0.0,0.0
ITA-Serie A,2526,Cremonese,Giuseppe Pezzella,ITA,DF,27-294,1997,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Cremonese,Jamie Vardy,ENG,FW,38-251,1987,0.4,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cremonese,Jari Vandeputte,BEL,MF,29-217,1996,2.1,0,1,0,0.0,0.49,0.0,0.0,,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2526,Cremonese,Jeremy Sarmiento,ECU,MF,23-095,2002,0.4,0,1,1,100.0,2.73,2.73,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Cremonese,Manuel De Luca,ITA,FW,27-064,1998,0.2,1,1,1,100.0,5.63,5.63,0.0,0.0,1,1,1.1,0.3,0.26,-0.1,-0.3
ITA-Serie A,2526,Cremonese,Martín Payero,ARG,MF,27-008,1998,0.6,0,1,0,0.0,1.73,0.0,0.0,,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2526,Cremonese,Matteo Bianchetti,ITA,DF,32-186,1993,2.9,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cremonese,Michele Collocolo,ITA,MF,25-315,1999,3.0,0,1,1,100.0,0.33,0.33,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Cremonese,Romano Floriani,ITA,DF,22-235,2003,0.2,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Cremonese,Warren Bondo,FRA,MF,22-004,2003,1.8,0,1,0,0.0,0.57,0.0,0.0,,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Fiorentina,Albert Guðmundsson,ISL,"MF,FW",28-096,1997,1.7,0,1,0,0.0,0.59,0.0,0.0,,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Fiorentina,Cher Ndour,ITA,MF,21-054,2004,0.8,0,1,0,0.0,1.29,0.0,0.0,,0,0,0.1,0.1,0.06,-0.1,-0.1
ITA-Serie A,2526,Fiorentina,David de Gea,ESP,GK,34-316,1990,3.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Fiorentina,Dodô,BRA,DF,26-306,1998,3.0,0,3,1,33.3,1.0,0.33,0.0,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1
ITA-Serie A,2526,Fiorentina,Eddy Kouadio,CIV,DF,19-112,2006,0.5,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Fiorentina,Edin Džeko,BIH,FW,39-186,1986,0.7,0,1,0,0.0,1.53,0.0,0.0,,0,0,0.1,0.1,0.11,-0.1,-0.1
ITA-Serie A,2526,Fiorentina,Fabiano Parisi,ITA,DF,24-314,2000,0.2,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Fiorentina,Hans Nicolussi Caviglia,ITA,MF,25-093,2000,0.3,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Fiorentina,Jacopo Fazzini,ITA,"MF,FW",22-187,2003,0.6,0,1,0,0.0,1.7,0.0,0.0,,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2526,Fiorentina,Luca Ranieri,ITA,DF,26-149,1999,2.5,1,3,1,33.3,1.2,0.4,0.33,1.0,0,0,0.4,0.4,0.12,0.6,0.6
ITA-Serie A,2526,Fiorentina,Marin Pongračić,CRO,DF,28-008,1997,3.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Fiorentina,Mattia Viti,ITA,DF,23-238,2002,0.5,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Fiorentina,Moise Kean,ITA,FW,25-203,2000,3.0,0,10,0,0.0,3.33,0.0,0.0,,0,0,2.2,2.2,0.22,-2.2,-2.2
ITA-Serie A,2526,Fiorentina,Nicolò Fagioli,ITA,MF,24-219,2001,2.2,0,2,0,0.0,0.9,0.0,0.0,,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Fiorentina,Pablo Marí,ESP,DF,32-019,1993,0.3,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Fiorentina,Pietro Comuzzo,ITA,DF,20-211,2005,2.1,0,2,0,0.0,0.94,0.0,0.0,,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2526,Fiorentina,Roberto Piccoli,ITA,FW,24-235,2001,1.3,0,5,2,40.0,3.72,1.49,0.0,0.0,0,0,0.7,0.7,0.13,-0.7,-0.7
ITA-Serie A,2526,Fiorentina,Robin Gosens,GER,DF,31-076,1994,2.8,0,3,0,0.0,1.05,0.0,0.0,,0,0,0.2,0.2,0.08,-0.2,-0.2
ITA-Serie A,2526,Fiorentina,Rolando Mandragora,ITA,MF,28-082,1997,2.2,1,7,3,42.9,3.15,1.35,0.14,0.33,0,0,0.5,0.5,0.07,0.5,0.5
ITA-Serie A,2526,Fiorentina,Simon Sohm,SUI,MF,24-161,2001,2.2,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Fiorentina,Tariq Lamptey,GHA,DF,24-354,2000,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Genoa,Aarón Martín,ESP,DF,28-150,1997,3.0,0,1,1,100.0,0.33,0.33,0.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0
ITA-Serie A,2526,Genoa,Albert Grønbaek,DEN,FW,24-119,2001,0.7,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Genoa,Alessandro Marcandalli,ITA,DF,22-329,2002,1.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Genoa,Brooke Norton-Cuffy,ENG,"DF,FW",21-250,2004,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,0.2,0.2,0.19,-0.2,-0.2
ITA-Serie A,2526,Genoa,Caleb Ekuban,GHA,FW,31-180,1994,0.4,1,2,1,50.0,5.45,2.73,0.5,1.0,0,0,0.4,0.4,0.21,0.6,0.6
ITA-Serie A,2526,Genoa,Jeff Ekhator,ITA,"FW,DF",18-312,2006,0.5,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Genoa,Johan Vásquez,MEX,DF,26-332,1998,3.0,0,3,1,33.3,1.0,0.33,0.0,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2
ITA-Serie A,2526,Genoa,Junior Messias,BRA,"FW,MF",34-129,1991,0.7,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Genoa,Leo Skiri Østigård,NOR,DF,25-295,1999,2.0,0,2,0,0.0,1.0,0.0,0.0,,0,0,0.5,0.5,0.27,-0.5,-0.5
ITA-Serie A,2526,Genoa,Lorenzo Colombo,ITA,FW,23-195,2002,2.5,0,5,1,20.0,1.97,0.39,0.0,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4
ITA-Serie A,2526,Genoa,Mikael Ellertsson,ISL,FW,23-192,2002,1.8,0,3,2,66.7,1.65,1.1,0.0,0.0,0,0,0.6,0.6,0.21,-0.6,-0.6
ITA-Serie A,2526,Genoa,Morten Frendrup,DEN,MF,24-165,2001,2.8,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Genoa,Morten Thorsby,NOR,MF,29-137,1996,0.3,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Genoa,Nicola Leali,ITA,GK,32-214,1993,3.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Genoa,Nicolae Stanciu,ROU,"MF,FW",32-135,1993,1.7,0,4,0,0.0,2.4,0.0,0.0,,0,0,0.4,0.4,0.11,-0.4,-0.4
ITA-Serie A,2526,Genoa,Patrizio Masini,ITA,MF,24-235,2001,3.0,0,3,0,0.0,1.0,0.0,0.0,,0,0,0.9,0.9,0.29,-0.9,-0.9
ITA-Serie A,2526,Genoa,Ruslan Malinovskyi,UKR,MF,32-138,1993,1.1,0,2,0,0.0,1.87,0.0,0.0,,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2526,Genoa,Stefano Sabelli,ITA,DF,32-249,1993,0.6,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Genoa,Valentin Carboni,ARG,"MF,FW",20-198,2005,1.7,0,1,1,100.0,0.58,0.58,0.0,0.0,0,0,0.1,0.1,0.13,-0.1,-0.1
ITA-Serie A,2526,Genoa,Vitinha,POR,"MF,FW",25-188,2000,0.2,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Abdou Harroui,NED,MF,27-249,1998,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1
ITA-Serie A,2526,Hellas Verona,Almoatasem Al Musrati,LBY,MF,29-166,1996,0.6,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Amin Sarr,SWE,FW,24-192,2001,1.7,0,2,1,50.0,1.18,0.59,0.0,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2
ITA-Serie A,2526,Hellas Verona,Antoine Bernede,FRA,MF,26-116,1999,2.6,0,4,0,0.0,1.52,0.0,0.0,,0,0,0.3,0.3,0.07,-0.3,-0.3
ITA-Serie A,2526,Hellas Verona,Armel Bella Kotchap,GER,DF,23-282,2001,0.7,0,1,0,0.0,1.36,0.0,0.0,,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Cheikh Niasse,SEN,MF,25-243,2000,0.9,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Daniel Mosquera,COL,FW,25-334,1999,0.4,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Daniel Oyegoke,ENG,DF,22-259,2003,0.1,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Domagoj Bradarić,CRO,"DF,FW",25-283,1999,2.8,0,2,1,50.0,0.72,0.36,0.0,0.0,0,0,0.3,0.3,0.14,-0.3,-0.3
ITA-Serie A,2526,Hellas Verona,Enzo Ebosse,CMR,DF,26-192,1999,0.6,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Fallou Cham,,DF,,,1.4,0,1,1,100.0,0.71,0.71,0.0,0.0,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Gift Orban,NGA,FW,23-064,2002,0.9,0,5,3,60.0,5.7,3.42,0.0,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2
ITA-Serie A,2526,Hellas Verona,Giovane,BRA,FW,21-299,2003,3.0,0,14,8,57.1,4.67,2.67,0.0,0.0,0,0,0.8,0.8,0.06,-0.8,-0.8
ITA-Serie A,2526,Hellas Verona,Jean-Daniel Akpa-Akpro,CIV,MF,32-343,1992,0.6,0,2,0,0.0,3.6,0.0,0.0,,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Lorenzo Montipò,ITA,GK,29-211,1996,3.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Martin Frese,DEN,DF,27-258,1998,2.3,0,1,0,0.0,0.44,0.0,0.0,,0,0,0.0,0.0,0.03,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Rafik Belghali,ALG,"FW,MF",23-104,2002,1.4,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Roberto Gagliardini,ITA,MF,31-165,1994,0.3,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Hellas Verona,Suat Serdar,GER,MF,28-161,1997,2.9,1,6,1,16.7,2.07,0.34,0.17,1.0,0,0,0.6,0.6,0.1,0.4,0.4
ITA-Serie A,2526,Hellas Verona,Unai Núñez,ESP,DF,28-232,1997,3.0,0,2,0,0.0,0.67,0.0,0.0,,0,0,0.2,0.2,0.11,-0.2,-0.2
ITA-Serie A,2526,Hellas Verona,Victor Nelsson,DEN,DF,26-340,1998,3.0,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Inter,Alessandro Bastoni,ITA,DF,26-159,1999,2.9,1,5,1,20.0,1.7,0.34,0.2,1.0,0,0,0.3,0.3,0.06,0.7,0.7
ITA-Serie A,2526,Inter,Andy Diouf,FRA,MF,22-125,2003,0.1,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Inter,Ange-Yoan Bonny,FRA,"FW,MF",21-329,2003,0.7,1,1,1,100.0,1.53,1.53,1.0,1.0,0,0,0.1,0.1,0.09,0.9,0.9
ITA-Serie A,2526,Inter,Benjamin Pavard,FRA,DF,29-175,1996,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.05,0.0,0.0
ITA-Serie A,2526,Inter,Carlos Augusto,BRA,DF,26-255,1999,1.1,0,1,0,0.0,0.94,0.0,0.0,,0,0,0.1,0.1,0.06,-0.1,-0.1
ITA-Serie A,2526,Inter,Denzel Dumfries,NED,DF,29-154,1996,2.8,1,3,1,33.3,1.05,0.35,0.33,1.0,0,0,0.9,0.9,0.31,0.1,0.1
ITA-Serie A,2526,Inter,Federico Dimarco,ITA,DF,27-313,1997,1.9,0,4,0,0.0,2.07,0.0,0.0,,0,0,0.2,0.2,0.04,-0.2,-0.2
ITA-Serie A,2526,Inter,Francesco Acerbi,ITA,DF,37-221,1988,2.9,0,1,1,100.0,0.34,0.34,0.0,0.0,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2526,Inter,Francesco Esposito,ITA,FW,20-083,2005,0.3,0,0,0,,0.0,0.0,,,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2526,Inter,Hakan Çalhanoğlu,TUR,MF,31-223,1994,1.6,2,7,3,42.9,4.26,1.82,0.29,0.67,0,0,0.3,0.3,0.04,1.7,1.7
ITA-Serie A,2526,Inter,Henrikh Mkhitaryan,ARM,MF,36-241,1989,2.2,0,2,0,0.0,0.91,0.0,0.0,,0,0,0.2,0.2,0.12,-0.2,-0.2
ITA-Serie A,2526,Inter,Lautaro Martínez,ARG,FW,28-028,1997,2.6,1,5,1,20.0,1.95,0.39,0.2,1.0,0,0,0.4,0.4,0.07,0.6,0.6
