league,season,team,player,nationality,position,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes
ITA-Serie A,2324,Hellas Verona,Tomáš Suslov,SVK,"MF,FW",21,2002,23.2,416,573,72.6,8181,2111,155,185,83.8,176,210,83.8,70,127,55.1,5,3.6,1.4,28,40,22,6,64
ITA-Serie A,2324,Hellas Verona,Yayah Kallon,SLE,FW,22,2001,0.0,1,3,33.3,10,9,1,3,33.3,0,0,,0,0,,0,0.0,0.0,0,1,0,0,1
ITA-Serie A,2324,Inter,Alessandro Bastoni,ITA,DF,24,1999,25.2,1671,1935,86.4,32047,10473,671,716,93.7,765,834,91.7,211,312,67.6,3,3.4,-0.4,22,135,35,14,142
ITA-Serie A,2324,Inter,Alexis Sánchez,CHI,"FW,MF",34,1988,8.5,276,367,75.2,4719,1255,143,170,84.1,77,104,74.0,41,59,69.5,5,3.1,1.9,18,28,24,2,53
ITA-Serie A,2324,Inter,Benjamin Pavard,FRA,DF,27,1996,18.6,1180,1308,90.2,20701,6708,505,533,94.7,550,587,93.7,105,149,70.5,2,1.4,0.6,10,85,12,3,89
ITA-Serie A,2324,Inter,Carlos Augusto,BRA,DF,24,1999,19.2,921,1099,83.8,14740,4852,466,509,91.6,369,422,87.4,61,95,64.2,3,2.8,0.2,19,45,15,9,54
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,23,1999,10.6,235,301,78.1,3468,1047,126,147,85.7,82,103,79.6,14,18,77.8,3,1.9,1.1,10,18,13,1,37
ITA-Serie A,2324,Inter,Davy Klaassen,NED,MF,30,1993,2.3,82,95,86.3,1290,289,46,52,88.5,28,29,96.6,6,7,85.7,0,0.2,-0.2,3,6,1,0,7
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,DF,27,1996,18.2,614,801,76.7,9956,2925,287,345,83.2,265,335,79.1,41,70,58.6,4,4.9,-0.9,27,34,29,13,51
ITA-Serie A,2324,Inter,Ebenezer Akinsanmiro,NGA,MF,18,2004,0.2,7,8,87.5,83,45,6,6,100.0,1,1,100.0,0,0,,0,0.0,0.0,1,1,1,0,2
ITA-Serie A,2324,Inter,Emil Audero,IDN,GK,26,1997,3.7,166,197,84.3,3484,2227,44,45,97.8,96,100,96.0,25,49,51.0,0,0.0,0.0,0,1,0,0,0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,DF,25,1997,23.1,1027,1328,77.3,17596,5513,495,541,91.5,390,491,79.4,111,211,52.6,6,8.5,-2.5,61,60,57,30,100
ITA-Serie A,2324,Inter,Francesco Acerbi,ITA,DF,35,1988,26.5,1615,1781,90.7,29326,9174,601,650,92.5,856,908,94.3,132,179,73.7,1,1.8,-0.8,7,58,5,2,87
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,29,1994,28.4,2045,2316,88.3,37372,11241,885,934,94.8,853,933,91.4,258,364,70.9,3,4.7,-1.7,52,194,39,12,186
ITA-Serie A,2324,Inter,Henrikh Mkhitaryan,ARM,MF,34,1989,30.9,1453,1679,86.5,22035,5728,814,886,91.9,483,536,90.1,95,137,69.3,8,4.5,3.5,40,147,46,1,192
ITA-Serie A,2324,Inter,Juan Cuadrado,COL,DF,35,1988,3.0,158,189,83.6,2799,632,73,77,94.8,61,76,80.3,16,27,59.3,2,1.6,0.4,9,11,5,2,11
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,21,2002,8.7,662,744,89.0,12108,3064,296,306,96.7,284,302,94.0,78,120,65.0,2,1.1,0.9,8,47,4,1,32
ITA-Serie A,2324,Inter,Lautaro Martínez,ARG,FW,25,1997,29.5,604,782,77.2,8821,2104,328,393,83.5,194,232,83.6,41,59,69.5,3,3.6,-0.6,36,45,21,2,80
ITA-Serie A,2324,Inter,Lucien Agoume,FRA,MF,21,2002,0.1,5,5,100.0,75,7,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Inter,Marcus Thuram,FRA,FW,25,1997,29.9,476,656,72.6,5687,1049,313,396,79.0,100,144,69.4,16,24,66.7,7,3.7,3.3,29,20,19,4,47
ITA-Serie A,2324,Inter,Marko Arnautović,AUT,FW,34,1989,8.9,203,271,74.9,2726,533,124,154,80.5,55,68,80.9,8,11,72.7,3,2.6,0.4,16,9,10,1,20
ITA-Serie A,2324,Inter,Matteo Darmian,ITA,DF,33,1989,26.7,1181,1389,85.0,20253,6795,512,565,90.6,558,611,91.3,83,144,57.6,1,1.8,-0.8,22,64,14,6,72
ITA-Serie A,2324,Inter,Nicolò Barella,ITA,MF,26,1997,31.6,1835,2168,84.6,30143,9590,958,1045,91.7,678,762,89.0,155,246,63.0,3,3.4,-0.4,42,212,78,11,278
ITA-Serie A,2324,Inter,Raffaele Di Gennaro,ITA,GK,29,1993,0.3,15,17,88.2,324,175,5,5,100.0,8,8,100.0,2,3,66.7,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Inter,Stefan de Vrij,NED,DF,31,1992,17.6,932,1010,92.3,16414,5395,350,370,94.6,524,554,94.6,46,64,71.9,0,0.3,-0.3,2,34,4,0,43
ITA-Serie A,2324,Inter,Stefano Sensi,ITA,MF,27,1995,0.5,47,52,90.4,962,198,17,17,100.0,20,24,83.3,9,9,100.0,1,0.1,0.9,3,2,0,0,3
ITA-Serie A,2324,Inter,Tajon Buchanan,CAN,DF,24,1999,1.8,58,72,80.6,787,103,36,39,92.3,16,21,76.2,3,6,50.0,0,0.3,-0.3,2,1,1,1,4
ITA-Serie A,2324,Inter,Yann Aurel Bisseck,GER,DF,22,2000,10.0,590,641,92.0,10225,2915,238,253,94.1,296,313,94.6,47,55,85.5,0,0.5,-0.5,1,27,4,1,30
ITA-Serie A,2324,Inter,Yann Sommer,SUI,GK,34,1988,34.0,1078,1236,87.2,24756,15782,289,289,100.0,548,556,98.6,235,382,61.5,0,0.0,0.0,0,4,0,0,0
ITA-Serie A,2324,Juventus,Adrien Rabiot,FRA,MF,28,1995,29.5,996,1211,82.2,14960,3691,548,620,88.4,361,429,84.1,53,81,65.4,3,4.1,-1.1,26,103,23,10,120
ITA-Serie A,2324,Juventus,Alex Sandro,BRA,DF,32,1991,8.0,479,555,86.3,8623,3028,187,200,93.5,246,271,90.8,40,68,58.8,0,0.9,-0.9,5,45,7,3,43
ITA-Serie A,2324,Juventus,Andrea Cambiaso,ITA,"DF,FW",23,2000,26.4,1007,1207,83.4,16173,3526,516,565,91.3,387,450,86.0,73,104,70.2,3,3.9,-0.9,38,40,24,11,71
ITA-Serie A,2324,Juventus,Arkadiusz Milik,POL,FW,29,1994,10.2,215,270,79.6,3059,448,129,156,82.7,67,86,77.9,11,14,78.6,1,2.6,-1.6,15,8,8,0,22
ITA-Serie A,2324,Juventus,Carlo Pinsoglio,ITA,GK,33,1990,0.5,14,21,66.7,349,231,2,2,100.0,8,9,88.9,4,10,40.0,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Juventus,Carlos Alcaraz,ARG,MF,20,2002,4.2,143,165,86.7,2573,754,68,79,86.1,56,62,90.3,17,19,89.5,1,0.1,0.9,2,20,4,0,27
ITA-Serie A,2324,Juventus,Daniele Rugani,ITA,DF,29,1994,13.2,564,636,88.7,10905,3696,163,176,92.6,355,378,93.9,44,70,62.9,0,0.4,-0.4,3,54,1,0,46
ITA-Serie A,2324,Juventus,Danilo,BRA,DF,32,1991,27.2,1591,1849,86.0,31356,11027,541,580,93.3,839,916,91.6,195,303,64.4,1,0.9,0.1,21,148,14,4,161
ITA-Serie A,2324,Juventus,Dean Huijsen,ESP,DF,18,2005,0.1,18,19,94.7,370,115,5,5,100.0,10,10,100.0,3,3,100.0,0,0.0,0.0,0,0,0,0,2
ITA-Serie A,2324,Juventus,Dušan Vlahović,SRB,FW,23,2000,25.6,380,542,70.1,5845,888,192,253,75.9,150,188,79.8,18,34,52.9,4,2.3,1.7,29,21,14,1,46
ITA-Serie A,2324,Juventus,Fabio Miretti,ITA,MF,19,2003,12.3,344,449,76.6,5815,1453,160,190,84.2,142,171,83.0,31,58,53.4,1,1.1,-0.1,24,31,12,2,43
ITA-Serie A,2324,Juventus,Federico Chiesa,ITA,FW,25,1997,24.4,498,712,69.9,7884,2466,270,329,82.1,161,224,71.9,48,93,51.6,2,6.2,-4.2,54,42,45,18,70
ITA-Serie A,2324,Juventus,Federico Gatti,ITA,DF,25,1998,29.3,1166,1370,85.1,21805,7166,432,475,90.9,613,669,91.6,112,177,63.3,0,1.5,-1.5,10,103,7,5,122
ITA-Serie A,2324,Juventus,Filip Kostić,SRB,DF,30,1992,20.2,726,997,72.8,12641,4579,339,386,87.8,308,396,77.8,65,152,42.8,4,5.4,-1.4,40,53,30,19,88
ITA-Serie A,2324,Juventus,Gleison Bremer,BRA,DF,26,1997,35.9,1661,1930,86.1,34805,12857,419,478,87.7,973,1051,92.6,251,352,71.3,0,0.4,-0.4,7,111,0,0,120
ITA-Serie A,2324,Juventus,Hans Nicolussi Caviglia,ITA,MF,23,2000,3.0,107,136,78.7,2137,714,56,61,91.8,33,43,76.7,18,28,64.3,1,0.6,0.4,8,16,1,0,14
ITA-Serie A,2324,Juventus,Joseph Nonge,BEL,MF,18,2005,0.3,7,9,77.8,157,25,3,3,100.0,2,4,50.0,2,2,100.0,0,0.0,0.0,0,0,0,0,2
ITA-Serie A,2324,Juventus,Kenan Yıldız,TUR,"FW,MF",18,2005,10.6,284,349,81.4,3984,1191,183,203,90.1,78,104,75.0,14,26,53.8,0,1.1,-1.1,18,21,13,2,40
ITA-Serie A,2324,Juventus,Leonardo Cerri,ITA,DF,20,2003,0.1,0,2,0.0,0,0,0,2,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Juventus,Manuel Locatelli,ITA,MF,25,1998,33.4,1703,1988,85.7,34595,11134,578,638,90.6,848,926,91.6,259,363,71.3,4,1.4,2.6,26,229,30,5,232
ITA-Serie A,2324,Juventus,Mattia De Sciglio,ITA,DF,30,1992,0.5,17,19,89.5,296,124,7,7,100.0,9,10,90.0,1,1,100.0,0,0.0,0.0,0,2,1,0,3
ITA-Serie A,2324,Juventus,Mattia Perin,ITA,GK,30,1992,2.5,54,66,81.8,1199,718,13,13,100.0,28,28,100.0,12,24,50.0,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Juventus,Moise Kean,ITA,FW,23,2000,7.3,66,96,68.8,911,134,37,49,75.5,18,20,90.0,5,6,83.3,0,0.7,-0.7,5,3,0,0,6
ITA-Serie A,2324,Juventus,Nicolò Fagioli,ITA,MF,22,2001,4.9,193,223,86.5,3410,776,94,99,94.9,73,82,89.0,24,36,66.7,2,0.7,1.3,11,17,6,1,23
ITA-Serie A,2324,Juventus,Nikola Sekulov,ITA,FW,21,2002,0.1,1,2,50.0,3,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Juventus,Paul Pogba,FRA,MF,30,1993,0.6,27,35,77.1,425,113,13,14,92.9,11,13,84.6,2,4,50.0,0,0.0,0.0,1,5,2,0,5
ITA-Serie A,2324,Juventus,Samuel Iling-Junior,ENG,"DF,MF",19,2003,9.0,330,433,76.2,5264,1713,177,196,90.3,125,158,79.1,23,50,46.0,2,1.3,0.7,19,20,13,9,25
ITA-Serie A,2324,Juventus,Tiago Djaló,POR,DF,23,2000,0.2,12,13,92.3,232,68,3,3,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,2
ITA-Serie A,2324,Juventus,Timothy Weah,USA,"DF,FW",23,2000,14.0,476,597,79.7,7512,1758,251,282,89.0,194,225,86.2,27,49,55.1,1,1.1,-0.1,13,36,13,4,48
ITA-Serie A,2324,Juventus,Weston McKennie,USA,"MF,DF",24,1998,28.8,898,1172,76.6,15437,4433,456,541,84.3,328,430,76.3,104,148,70.3,7,3.9,3.1,41,52,28,11,92
ITA-Serie A,2324,Juventus,Wojciech Szczęsny,POL,GK,33,1990,35.0,780,1006,77.5,22098,15358,121,122,99.2,389,394,98.7,270,486,55.6,0,0.0,0.0,1,11,0,0,0
ITA-Serie A,2324,Lazio,Adam Marušić,MNE,DF,30,1992,34.4,1560,1880,83.0,24140,9157,843,935,90.2,582,704,82.7,89,159,56.0,0,0.8,-0.8,10,110,24,11,118
ITA-Serie A,2324,Lazio,Alessio Romagnoli,ITA,DF,28,1995,26.8,1604,1759,91.2,27365,9970,670,703,95.3,804,849,94.7,96,153,62.7,0,0.6,-0.6,6,82,5,1,87
ITA-Serie A,2324,Lazio,Christos Mandas,GRE,GK,21,2001,8.0,181,269,67.3,5187,3842,33,33,100.0,82,85,96.5,66,151,43.7,0,0.0,0.0,0,3,0,0,0
ITA-Serie A,2324,Lazio,Ciro Immobile,ITA,FW,33,1990,18.4,338,461,73.3,4444,668,211,268,78.7,92,119,77.3,13,21,61.9,1,2.1,-1.1,17,12,12,0,39
ITA-Serie A,2324,Lazio,Daichi Kamada,JPN,MF,26,1996,17.2,810,921,87.9,13045,2683,422,461,91.5,320,346,92.5,51,71,71.8,2,2.8,-0.8,24,70,13,1,96
ITA-Serie A,2324,Lazio,Danilo Cataldi,ITA,MF,28,1994,15.1,800,932,85.8,12545,3512,421,452,93.1,309,347,89.0,48,94,51.1,0,0.8,-0.8,11,79,8,2,69
ITA-Serie A,2324,Lazio,Elseid Hysaj,ALB,DF,29,1994,13.3,713,850,83.9,10858,4236,400,438,91.3,248,291,85.2,41,78,52.6,0,0.4,-0.4,9,46,10,5,51
ITA-Serie A,2324,Lazio,Felipe Anderson,BRA,"FW,MF",30,1993,30.8,1012,1336,75.7,14375,3827,601,690,87.1,320,411,77.9,47,96,49.0,6,6.3,-0.3,42,66,50,4,126
ITA-Serie A,2324,Lazio,Gustav Isaksen,DEN,FW,22,2001,11.9,218,328,66.5,3100,676,121,143,84.6,73,110,66.4,11,38,28.9,1,2.6,-1.6,19,8,11,4,21
ITA-Serie A,2324,Lazio,Ivan Provedel,ITA,GK,29,1994,30.0,835,1022,81.7,22233,15095,166,166,100.0,350,353,99.2,316,494,64.0,0,0.0,0.0,0,9,1,0,3
ITA-Serie A,2324,Lazio,Luca Pellegrini,ITA,DF,24,1999,8.7,372,515,72.2,5643,2051,196,227,86.3,137,177,77.4,20,64,31.3,0,0.3,-0.3,2,29,7,0,46
ITA-Serie A,2324,Lazio,Luis Alberto,ESP,MF,30,1992,25.7,1303,1679,77.6,20459,6568,711,797,89.2,442,538,82.2,104,239,43.5,7,4.7,2.3,64,172,48,4,212
ITA-Serie A,2324,Lazio,Manuel Lazzari,ITA,DF,29,1993,18.6,826,975,84.7,12173,3791,456,490,93.1,316,370,85.4,30,60,50.0,2,1.3,0.7,9,57,12,8,62
ITA-Serie A,2324,Lazio,Mario Gila,ESP,DF,22,2000,20.1,1161,1294,89.7,21517,7790,454,483,94.0,545,583,93.5,135,181,74.6,0,0.5,-0.5,7,70,10,3,93
ITA-Serie A,2324,Lazio,Mattia Zaccagni,ITA,"FW,MF",28,1995,21.7,711,899,79.1,10281,2132,428,471,90.9,208,266,78.2,43,84,51.2,1,2.9,-1.9,29,36,26,5,55
ITA-Serie A,2324,Lazio,Mattéo Guendouzi,FRA,MF,24,1999,26.3,926,1119,82.8,15130,3632,467,509,91.7,363,432,84.0,71,107,66.4,3,2.3,0.7,23,105,29,8,119
ITA-Serie A,2324,Lazio,Matías Vecino,URU,MF,31,1991,12.8,621,750,82.8,9893,2963,322,366,88.0,252,287,87.8,36,61,59.0,1,0.4,0.6,7,68,10,0,74
ITA-Serie A,2324,Lazio,Nicolò Casale,ITA,DF,25,1998,17.3,940,1024,91.8,17305,5880,360,383,94.0,489,519,94.2,81,102,79.4,0,0.0,0.0,2,66,1,0,49
ITA-Serie A,2324,Lazio,Nicolò Rovella,ITA,MF,21,2001,14.6,851,976,87.2,14115,3415,412,437,94.3,351,381,92.1,66,104,63.5,2,0.5,1.5,10,68,5,0,56
ITA-Serie A,2324,Lazio,Patric,ESP,DF,30,1993,17.9,1051,1199,87.7,20688,7423,370,389,95.1,504,542,93.0,160,242,66.1,0,0.2,-0.2,4,65,6,1,72
ITA-Serie A,2324,Lazio,Pedro,ESP,"FW,MF",36,1987,9.1,357,431,82.8,5072,974,214,236,90.7,109,132,82.6,17,33,51.5,1,2.1,-1.1,17,22,13,4,33
ITA-Serie A,2324,Lazio,Valentín Castellanos,ARG,FW,24,1998,18.7,272,452,60.2,3651,962,162,237,68.4,74,124,59.7,16,25,64.0,3,1.7,1.3,19,27,15,1,47
ITA-Serie A,2324,Lecce,Ahmed Touba,ALG,DF,25,1998,3.1,115,137,83.9,2095,472,38,42,90.5,64,76,84.2,11,14,78.6,0,0.0,0.0,0,4,0,0,2
ITA-Serie A,2324,Lecce,Alexis Blin,FRA,MF,26,1996,18.2,671,779,86.1,11579,3436,290,319,90.9,304,334,91.0,59,84,70.2,2,0.7,1.3,7,51,7,2,60
ITA-Serie A,2324,Lecce,Antonino Gallo,ITA,DF,23,2000,27.7,995,1408,70.7,18535,7959,418,478,87.4,422,560,75.4,130,290,44.8,3,4.5,-1.5,47,85,44,32,125
ITA-Serie A,2324,Lecce,Federico Baschirotto,ITA,DF,26,1996,36.6,1516,1808,83.8,30369,9843,431,494,87.2,867,944,91.8,191,318,60.1,1,0.7,0.3,2,71,1,0,96
ITA-Serie A,2324,Lecce,Federico Di Francesco,ITA,"FW,MF",29,1994,0.2,6,8,75.0,90,43,1,2,50.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1
ITA-Serie A,2324,Lecce,Gabriel Strefezza,BRA,FW,26,1997,12.4,300,412,72.8,5197,1463,151,174,86.8,103,137,75.2,37,70,52.9,0,1.2,-1.2,20,34,20,7,54
ITA-Serie A,2324,Lecce,Hamza Rafia,TUN,MF,24,1999,13.4,359,504,71.2,5633,1650,179,223,80.3,132,165,80.0,27,71,38.0,0,0.8,-0.8,15,41,6,1,46
ITA-Serie A,2324,Lecce,Jeppe Corfitzen,DEN,FW,18,2004,0.1,2,3,66.7,33,0,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Lecce,Joan Gonzàlez,ESP,MF,21,2002,14.3,348,463,75.2,5710,1665,174,211,82.5,132,163,81.0,30,50,60.0,1,1.0,0.0,15,35,5,2,49
ITA-Serie A,2324,Lecce,Lameck Banda,ZAM,FW,22,2001,15.0,250,342,73.1,3877,745,137,160,85.6,88,113,77.9,15,41,36.6,4,1.9,2.1,24,12,17,9,22
ITA-Serie A,2324,Lecce,Lorenzo Venuti,ITA,DF,28,1995,4.0,174,219,79.5,3279,1045,72,78,92.3,77,91,84.6,24,43,55.8,0,0.3,-0.3,4,17,2,2,16
ITA-Serie A,2324,Lecce,Marcin Listkowski,POL,FW,25,1998,0.1,3,3,100.0,36,4,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
ITA-Serie A,2324,Lecce,Marin Pongračić,CRO,DF,25,1997,35.8,1583,1872,84.6,34979,12707,363,424,85.6,931,1012,92.0,272,395,68.9,0,0.4,-0.4,11,119,5,0,134
ITA-Serie A,2324,Lecce,Medon Berisha,ALB,"FW,MF",19,2003,2.3,84,98,85.7,1578,419,34,36,94.4,36,43,83.7,10,14,71.4,0,0.2,-0.2,5,7,2,0,7
ITA-Serie A,2324,Lecce,Mohamed Kaba,FRA,MF,21,2001,15.3,349,438,79.7,5938,1877,158,190,83.2,159,183,86.9,24,37,64.9,0,0.9,-0.9,13,38,8,2,60
ITA-Serie A,2324,Lecce,Nicola Sansone,ITA,"FW,MF",31,1991,8.5,207,277,74.7,3177,948,115,129,89.1,62,79,78.5,18,40,45.0,2,1.3,0.7,17,24,10,2,36
ITA-Serie A,2324,Lecce,Nikola Krstović,MNE,FW,23,2000,26.4,354,526,67.3,4950,1126,207,284,72.9,97,128,75.8,22,35,62.9,1,3.0,-2.0,41,28,14,1,52
ITA-Serie A,2324,Lecce,Patrick Dorgu,DEN,"DF,MF",18,2004,17.4,582,729,79.8,9119,2695,305,338,90.2,215,266,80.8,40,77,51.9,0,1.6,-1.6,18,31,13,7,49
ITA-Serie A,2324,Lecce,Pontus Almqvist,SWE,"FW,MF",24,1999,23.4,351,478,73.4,4689,1071,224,282,79.4,85,120,70.8,17,20,85.0,1,2.7,-1.7,27,14,12,4,32
ITA-Serie A,2324,Lecce,Rareș-Cătălin Burnete,ROU,FW,19,2004,0.1,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,1,0.1,0.9,1,0,0,0,0
ITA-Serie A,2324,Lecce,Remi Oudin,FRA,"MF,FW",26,1996,20.2,497,804,61.8,11002,4033,174,223,78.0,189,266,71.1,124,261,47.5,2,5.7,-3.7,58,59,13,6,79
ITA-Serie A,2324,Lecce,Roberto Piccoli,ITA,FW,22,2001,15.3,147,246,59.8,1864,373,92,142,64.8,36,59,61.0,5,10,50.0,0,0.9,-0.9,10,4,2,0,19
ITA-Serie A,2324,Lecce,Santiago Pierotti,ARG,"MF,FW",22,2001,2.2,48,67,71.6,687,142,29,39,74.4,12,17,70.6,3,5,60.0,2,1.0,1.0,2,3,2,0,5
ITA-Serie A,2324,Lecce,Valentin Gendrey,FRA,DF,23,2000,33.8,1031,1380,74.7,17674,8250,512,593,86.3,425,541,78.6,83,192,43.2,3,1.6,1.4,24,106,18,7,116
ITA-Serie A,2324,Lecce,Wladimiro Falcone,ITA,GK,28,1995,38.0,778,1145,67.9,19744,14888,212,215,98.6,318,324,98.1,224,578,38.8,0,0.2,-0.2,1,7,0,0,1
ITA-Serie A,2324,Lecce,Ylber Ramadani,ALB,MF,27,1996,33.0,991,1250,79.3,18442,5050,382,452,84.5,466,531,87.8,120,199,60.3,0,0.5,-0.5,16,103,10,3,121
ITA-Serie A,2324,Milan,Alessandro Florenzi,ITA,DF,32,1991,19.2,1055,1277,82.6,19865,6858,433,459,94.3,454,519,87.5,144,250,57.6,4,3.4,0.6,45,97,25,9,106
ITA-Serie A,2324,Milan,Antonio Mirante,ITA,GK,40,1983,2.0,41,54,75.9,990,673,7,7,100.0,26,26,100.0,8,21,38.1,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Milan,Chaka Traorè,CIV,FW,18,2004,0.2,9,11,81.8,121,19,5,5,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Milan,Christian Pulisic,USA,"FW,MF",24,1998,28.9,832,1074,77.5,11830,2542,483,555,87.0,282,348,81.0,32,63,50.8,8,4.8,3.2,44,42,43,18,87
ITA-Serie A,2324,Milan,Davide Bartesaghi,ITA,"DF,MF",17,2005,0.9,28,35,80.0,493,221,10,11,90.9,15,16,93.8,3,6,50.0,0,0.0,0.0,0,1,0,0,3
ITA-Serie A,2324,Milan,Davide Calabria,ITA,DF,26,1996,24.3,1320,1541,85.7,22285,6489,601,661,90.9,612,690,88.7,89,151,58.9,3,1.2,1.8,12,104,23,12,140
ITA-Serie A,2324,Milan,Fikayo Tomori,ENG,DF,25,1997,23.6,1541,1691,91.1,27326,9784,613,655,93.6,816,862,94.7,101,147,68.7,0,0.2,-0.2,4,39,1,1,63
ITA-Serie A,2324,Milan,Filippo Terracciano,ITA,"DF,FW",20,2003,0.8,38,40,95.0,652,143,16,17,94.1,20,20,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1
ITA-Serie A,2324,Milan,Francesco Camarda,ITA,FW,15,2008,0.2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Milan,Ismaël Bennacer,ALG,MF,25,1997,12.8,711,818,86.9,10751,2872,388,414,93.7,251,286,87.8,41,68,60.3,2,2.5,-0.5,17,66,11,3,68
ITA-Serie A,2324,Milan,Jan-Carlo Simic,SRB,DF,18,2005,1.6,59,64,92.2,1039,291,18,18,100.0,40,40,100.0,1,6,16.7,0,0.0,0.0,0,3,0,0,6
ITA-Serie A,2324,Milan,Kevin Zeroli,ITA,MF,18,2005,0.3,2,6,33.3,52,23,0,1,0.0,1,3,33.3,1,1,100.0,0,0.0,0.0,0,1,0,0,1
ITA-Serie A,2324,Milan,Lapo Nava,ITA,GK,19,2004,0.0,1,1,100.0,43,43,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2324,Milan,Luka Jović,SRB,FW,25,1997,9.7,133,182,73.1,1960,364,68,90,75.6,53,65,81.5,6,11,54.5,1,0.8,0.2,11,12,4,0,22
ITA-Serie A,2324,Milan,Luka Romero,ARG,"FW,MF",18,2004,1.0,33,39,84.6,434,58,20,22,90.9,11,13,84.6,0,0,,0,0.0,0.0,0,1,1,0,3
ITA-Serie A,2324,Milan,Malick Thiaw,GER,DF,21,2001,18.0,1084,1184,91.6,20626,6291,366,389,94.1,628,664,94.6,85,115,73.9,1,0.1,0.9,4,62,2,0,70
ITA-Serie A,2324,Milan,Marco Pellegrino,ARG,DF,21,2002,0.8,43,48,89.6,753,211,19,20,95.0,23,23,100.0,1,4,25.0,0,0.0,0.0,0,2,0,0,3
ITA-Serie A,2324,Milan,Marco Sportiello,ITA,GK,31,1992,7.0,213,247,86.2,4909,3500,56,56,100.0,116,118,98.3,41,73,56.2,0,0.0,0.0,0,5,0,0,0
ITA-Serie A,2324,Milan,Matteo Gabbia,ITA,DF,23,1999,14.2,815,902,90.4,16174,4946,220,237,92.8,501,530,94.5,88,115,76.5,1,0.3,0.7,3,46,0,0,42
ITA-Serie A,2324,Milan,Mattia Caldara,ITA,DF,29,1994,0.4,20,24,83.3,345,117,7,8,87.5,12,12,100.0,0,3,0.0,0,0.0,0.0,0,0,0,0,2
ITA-Serie A,2324,Milan,Mike Maignan,FRA,GK,28,1995,29.0,1033,1228,84.1,25589,17105,217,218,99.5,562,567,99.1,249,425,58.6,1,0.3,0.7,3,18,1,0,0
ITA-Serie A,2324,Milan,Noah Okafor,SUI,"FW,MF",23,2000,9.9,120,193,62.2,1802,438,56,84,66.7,52,73,71.2,4,14,28.6,2,1.2,0.8,8,3,9,3,15
ITA-Serie A,2324,Milan,Olivier Giroud,FRA,FW,36,1986,26.3,338,492,68.7,4151,758,229,312,73.4,74,108,68.5,9,11,81.8,8,4.7,3.3,32,24,7,0,28
ITA-Serie A,2324,Milan,Pierre Kalulu,FRA,DF,23,2000,4.2,230,259,88.8,3921,1103,93,101,92.1,122,127,96.1,10,16,62.5,0,0.1,-0.1,2,17,2,1,19
ITA-Serie A,2324,Milan,Rade Krunić,BIH,MF,29,1993,7.6,388,431,90.0,5999,1258,195,209,93.3,161,179,89.9,19,23,82.6,0,0.5,-0.5,5,17,2,0,24
ITA-Serie A,2324,Milan,Rafael Leão,POR,FW,24,1999,27.9,760,1032,73.6,12177,3205,399,487,81.9,286,370,77.3,57,101,56.4,9,9.1,-0.1,59,65,62,17,117
ITA-Serie A,2324,Milan,Ruben Loftus-Cheek,ENG,MF,27,1996,23.0,619,733,84.4,8563,1765,380,420,90.5,185,221,83.7,25,36,69.4,1,2.4,-1.4,25,50,12,1,74
ITA-Serie A,2324,Milan,Samuel Chukwueze,NGA,FW,24,1999,11.3,330,421,78.4,5423,1275,163,197,82.7,140,170,82.4,19,32,59.4,3,2.3,0.7,20,22,23,1,51
ITA-Serie A,2324,Milan,Simon Kjær,DEN,DF,34,1989,13.0,735,833,88.2,13856,5025,257,274,93.8,409,435,94.0,62,108,57.4,1,0.8,0.2,4,42,1,0,52
